%roundNum, %fitness, %myMovesWeight, %theirMovesWeight, %myPiecesWeight, %theirMovesWeight, %myMovableWeight, %theirMovableWeight, %roundEndTime
1, 0.0, 0.975537144262, 0.190323770624, 2.55917293427, 0.190323770624, 2.01756143532, -1.56594306545, 16:31:13.051216
1, 0.0, -1.53769627081, 1.39292474051, 2.1663777626, 1.39292474051, 1.35216634035, 0.479306473688, 16:31:13.051216
1, 0.5, -0.512451597332, 0.123947292843, -1.05248429825, 0.123947292843, -0.633885719655, 1.589832871, 16:31:13.051216
1, 1.0, 1.29929492786, 2.73682253991, 2.67744163326, 2.73682253991, 2.82898172505, 2.47736192684, 16:31:13.051216
1, 0.5, 2.45639793735, 0.537939940745, 0.699145603863, 0.537939940745, 1.37011280105, 2.00444776742, 16:31:13.051216
1, 0.0, -1.80356062139, 0.38483546405, 0.631415476179, 0.38483546405, -1.88981290865, -0.0144794021749, 16:31:13.051216
1, 1.0, 1.748573349, 2.79420142405, 1.77703007684, 2.79420142405, 1.45414160062, -0.137604263856, 16:31:13.051216
1, 1.0, 1.0595230263, 2.67844930943, 0.496233517132, 2.67844930943, 0.0216734782127, 1.90464423966, 16:31:13.051216
1, 0.0, -0.740774733844, -0.797236436133, 1.1888844035, -0.797236436133, 2.36366464677, 2.13512628222, 16:31:13.051216
1, 0.0, 2.85115134004, 0.281454763779, 0.074623251592, 0.281454763779, -1.10601654479, 0.461255129181, 16:31:13.051216
1, 1.0, 1.29929492786, 2.73682253991, 2.67744163326, 2.73682253991, 2.82898172505, 2.47736192684, 16:31:15.882679
1, 0.5, 0.398006849943, 2.83018637277, 1.77703007684, 2.83018637277, 2.82898172505, 0.667278570381, 16:31:15.882679
1, 1.0, 1.0595230263, 2.67844930943, 0.699145603863, 2.67844930943, 0.0216734782127, 1.21037660523, 16:31:15.882679
1, 1.0, 1.29929492786, 2.73682253991, 1.28303826416, 2.73682253991, 3.1940560185, 3.16967531758, 16:31:15.882679
1, 1.0, 0.961464407692, 2.82060718715, 0.496233517132, 2.82060718715, 2.36165315169, -0.421825424973, 16:31:15.882679
1, 0.5, 1.748573349, 3.0697560491, 2.57967187474, 3.0697560491, 1.37011280105, -0.747448188461, 16:31:15.882679
1, 1.0, 1.0595230263, 2.25292217134, 0.496233517132, 2.25292217134, 2.82898172505, 2.85991760377, 16:31:15.882679
1, 1.0, 0.645808065992, 2.67844930943, -0.460690503892, 2.67844930943, 1.37011280105, 1.90464423966, 16:31:15.882679
1, 1.0, 1.40518090792, 0.537939940745, 0.0484788323597, 0.537939940745, -0.70642460263, 1.15170844152, 16:31:15.882679
1, 0.5, 1.0595230263, 3.65419737744, 2.67744163326, 3.65419737744, 1.83309571686, 1.74838515966, 16:31:15.882679
1, 1.0, 1.29929492786, 2.73682253991, 2.67744163326, 2.73682253991, 2.82898172505, 2.47736192684, 16:31:18.688408
1, 1.0, 1.01889963035, 3.0167552303, 1.34255294427, 3.0167552303, 2.82898172505, 0.0555962764572, 16:31:18.688408
1, 1.0, 2.10673532405, 2.73682253991, 0.699145603863, 2.73682253991, 0.124137131401, 0.403839739594, 16:31:18.688408
1, 1.0, 0.961464407692, 3.33751177454, -0.053081354667, 3.33751177454, 1.6042154377, -0.421825424973, 16:31:18.688408
1, 1.0, 1.29929492786, 2.25292217134, 1.49464521438, 2.25292217134, 2.82898172505, 2.85991760377, 16:31:18.688408
1, 1.0, 1.29929492786, 2.60846165502, 1.37603753716, 2.60846165502, 2.82898172505, 1.69732453409, 16:31:18.688408
1, 0.0, 0.961464407692, 2.73682253991, 0.496233517132, 2.73682253991, 2.78987466061, -0.421825424973, 16:31:18.688408
1, 0.5, 1.0595230263, 1.51409217121, 1.22113063962, 1.51409217121, 2.36165315169, -0.421825424973, 16:31:18.688408
1, 0.5, 0.0458443340808, 2.82060718715, 3.52756707325, 2.82060718715, 2.36165315169, 2.47736192684, 16:31:18.688408
1, 1.0, 1.86224692638, 1.98500244295, 1.28303826416, 1.98500244295, 2.36165315169, 4.08409417762, 16:31:18.688408
1, 1.0, 1.29929492786, 2.73682253991, 2.67744163326, 2.73682253991, 2.82898172505, 2.47736192684, 16:31:21.569819
1, 1.0, 0.961464407692, 2.78276199821, -0.053081354667, 2.78276199821, 1.97960938322, 0.403839739594, 16:31:21.569819
1, 1.0, 1.29929492786, 3.0167552303, 0.599213208588, 3.0167552303, 3.77021135086, 2.47736192684, 16:31:21.569819
1, 1.0, 1.29929492786, 3.0167552303, 1.34255294427, 3.0167552303, 2.40954514276, -0.0933401738472, 16:31:21.569819
1, 1.0, 2.10673532405, 2.73682253991, 2.17263358741, 2.73682253991, 0.732353659197, 0.403839739594, 16:31:21.569819
1, 0.5, 0.304383929881, 2.25292217134, 3.30037200291, 2.25292217134, 3.4602493648, 2.2816880175, 16:31:21.569819
1, 0.5, 2.46457343341, 2.08240867117, -0.640278846306, 2.08240867117, -0.188453698447, -0.421825424973, 16:31:21.569819
1, 1.0, 1.01889963035, 2.59024557573, 1.34255294427, 2.59024557573, 2.82898172505, 2.85991760377, 16:31:21.569819
1, 1.0, 2.10673532405, 2.97492215722, 0.699145603863, 2.97492215722, 1.6042154377, -0.0391350451109, 16:31:21.569819
1, 0.5, 1.01889963035, 3.0167552303, 1.89310637377, 3.0167552303, 2.61009690418, 0.0555962764572, 16:31:21.569819
1, 1.0, 1.29929492786, 2.73682253991, 2.67744163326, 2.73682253991, 2.82898172505, 2.47736192684, 16:31:24.425203
1, 1.0, 1.68813654526, 3.67042742122, -0.523297268128, 3.67042742122, 1.95710680654, 2.91961926299, 16:31:24.425203
1, 0.5, 1.42515568287, 3.0167552303, 1.14824090517, 3.0167552303, 0.309496579031, 0.296806543683, 16:31:24.425203
1, 1.0, 1.79961958294, 2.76092899441, 2.67744163326, 2.76092899441, 2.82898172505, 2.47736192684, 16:31:24.425203
