%roundNum, %fitness, %myMovesWeight, %theirMovesWeight, %myPiecesWeight, %theirMovesWeight, %myMovableWeight, %theirMovableWeight, %generationEndTime, %modelsGenerationNum, %modelDiversity
1, 0.0, 0.684363975674, -0.920690649404, 0.0756846356977, -0.920690649404, 7.22733132658, -4.2878809158, 12:54:56.372156, 1, 22.1444893114
1, 0.0, 4.39765267855, -3.62586125681, 3.48430767043, -3.62586125681, -1.71840079483, -0.587510038733, 12:54:56.372156, 1, 14.168103826
1, 0.0, 0.690187598792, -0.48458757379, -0.330820416347, -0.48458757379, 0.288919456737, 2.22931858582, 12:54:56.372156, 1, 11.7216952796
1, 0.333333333333, -0.199748356104, -1.80809175368, 4.57725162277, -1.80809175368, -0.478624404514, 2.02869470981, 12:54:56.372156, 1, 12.8937090714
1, 0.0, 5.92345860375, -1.86467773381, 0.0671237014042, -1.86467773381, -3.69833806117, 0.362037429696, 12:54:56.372156, 1, 15.2492624817
1, 0.0, 5.31341392724, 2.45255703951, 2.11579671628, 2.45255703951, -2.73500171845, 3.21588227884, 12:54:56.372156, 1, 13.1872309852
1, 0.666666666667, 1.28982081898, 4.17814501469, 0.547522733801, 4.17814501469, 0.756540197627, 4.19864331939, 12:54:56.372156, 1, 12.0982459321
1, 0.333333333333, 1.78340361516, 2.16051726053, 1.86656800463, 2.16051726053, 0.20165674115, 2.12858321491, 12:54:56.372156, 1, 8.60092614087
1, 0.0, -1.87448158291, 3.75531848927, -1.9231513636, 3.75531848927, 5.70477135493, -1.33311024086, 12:54:56.372156, 1, 22.9271291942
1, 0.333333333333, 0.827970517148, 2.6851218969, -2.7845406429, 2.6851218969, 0.329657665136, 3.95880130133, 12:54:56.372156, 1, 13.9079456842
1, 0.333333333333, -0.352418643598, 5.21303717395, -2.05806474752, 5.21303717395, -3.00620108539, -0.73422683178, 12:54:56.372156, 1, 15.4141784896
1, 0.0, 2.53894246409, 4.82985018271, 1.51835878561, 4.82985018271, 2.28868971092, -2.86555077887, 12:54:56.372156, 1, 13.4374344936
1, 0.0, 4.86384817891, 4.53008756621, 3.57082288569, 4.53008756621, -0.239407694267, -1.71088535062, 12:54:56.372156, 1, 13.5602883534
1, 0.0, -0.00291728103158, -4.14414684018, 5.15003150958, -4.14414684018, 1.95957375989, -1.84288801423, 12:54:56.372156, 1, 17.2316917587
1, 0.0, 3.71429487027, 0.77637704663, 2.29801831007, 0.77637704663, -1.64093853022, 4.34126037228, 12:54:56.372156, 1, 12.1052800357
1, 0.0, -2.90557963521, 2.54106015428, 5.09249802867, 2.54106015428, 2.53833762542, -2.65910718682, 12:54:56.372156, 1, 23.431303569
1, 0.0, 5.52433600769, 1.72293895593, -0.571185625081, 1.72293895593, 1.69797539979, -0.28398607529, 12:54:56.372156, 1, 18.3526902031
1, 0.333333333333, -3.14334767248, -0.498045665934, -1.27973296026, -0.498045665934, -3.13718662178, -3.88289566456, 12:54:56.372156, 1, 19.4748448691
1, 0.0, 3.50377391814, -1.72405916201, 4.56807464303, -1.72405916201, -2.86232141751, -0.906058685577, 12:54:56.372156, 1, 13.25652403
1, 0.666666666667, -1.08073319573, 3.54360309003, 1.8816138638, 3.54360309003, 2.00456086962, 1.83369231322, 12:54:56.372156, 1, 12.0539446958
1, 0.0, 1.70067846741, 1.61668982754, 1.12380643271, 1.61668982754, -0.930467417838, 5.47943407703, 12:54:56.372156, 1, 15.5949759982
1, 0.0, -1.49883223191, -0.884737308474, 1.67473209601, -0.884737308474, -3.37949959322, 1.44279880266, 12:54:56.372156, 1, 13.5606094236
1, 0.0, 6.25059757022, -4.90517050446, 0.435950271186, -4.90517050446, 0.896943719319, -1.99044482651, 12:54:56.372156, 1, 19.2978388051
1, 0.0, 6.2204050703, 3.63376632351, -1.23270679202, 3.63376632351, -0.347113308114, 2.13153012853, 12:54:56.372156, 1, 13.9661531038
1, 0.0, 1.27282959144, 0.297335710207, 2.50381213308, 0.297335710207, -3.72308581288, 4.3235285615, 12:54:56.372156, 1, 14.818748136
1, 0.666666666667, 1.28982081898, 4.17814501469, 0.547522733801, 4.17814501469, 0.756540197627, 4.19864331939, 12:55:03.894644, 2, 6.46224450349
1, 0.333333333333, -1.05663334119, 5.43398078023, 1.81012096905, 5.43398078023, 1.03816977737, 5.55586567913, 12:55:03.894644, 2, 9.21564475562
1, 0.0, -1.08073319573, 2.79177575896, 1.8816138638, 2.79177575896, 2.87172319227, 1.3095128675, 12:55:03.894644, 2, 8.15615224014
1, 0.0, 0.196239821077, -1.80809175368, 4.57725162277, -1.80809175368, -0.478624404514, 4.19864331939, 12:55:03.894644, 2, 12.1026784724
1, 0.333333333333, 2.27392830546, 4.17814501469, 1.8816138638, 4.17814501469, 1.18866825781, 1.83369231322, 12:55:03.894644, 2, 6.43194075942
1, 0.0, -0.352418643598, 5.48309165517, 0.547522733801, 5.48309165517, -3.91914614343, 4.60573728512, 12:55:03.894644, 2, 9.13538243612
1, 0.0, 0.453521135369, 5.54657356547, 1.83500896813, 5.54657356547, -1.62300611107, 1.83369231322, 12:55:03.894644, 2, 6.32600781608
1, 0.0, 1.29148077872, 3.53388823587, 0.00545661144284, 3.53388823587, -3.52385579958, -0.73422683178, 12:55:03.894644, 2, 8.19908110071
1, 0.333333333333, -1.6099122943, 5.21303717395, -2.8582854209, 5.21303717395, -2.83612240373, 2.60700991201, 12:55:03.894644, 2, 10.3917996933
1, 0.0, 1.85698321077, -1.80809175368, 3.67970213979, -1.80809175368, 1.36320595889, 4.19864331939, 12:55:03.894644, 2, 10.5000384654
1, 0.333333333333, -1.08073319573, -0.786812921257, 1.8816138638, -0.786812921257, -3.13718662178, 2.04161138385, 12:55:03.894644, 2, 8.66828566741
1, 0.0, 1.17803426332, 2.6851218969, 2.26611352239, 2.6851218969, 0.0169130810809, 2.12858321491, 12:55:03.894644, 2, 5.56639026201
1, 0.0, -2.45799717891, -0.498045665934, 1.98325310689, -0.498045665934, -3.03019198241, -3.88289566456, 12:55:03.894644, 2, 14.8290029703
1, 0.0, -3.14334767248, -0.498045665934, 5.96757943393, -0.498045665934, -4.23003958708, 2.02869470981, 12:55:03.894644, 2, 13.9540333811
1, 0.333333333333, -1.08073319573, 3.54360309003, 0.689708159938, 3.54360309003, 1.00736506944, 4.19864331939, 12:55:03.894644, 2, 6.35017612581
1, 0.666666666667, 1.28982081898, 4.17814501469, 3.13098194143, 4.17814501469, 0.585628554464, 5.58687274746, 12:55:03.894644, 2, 8.58084137629
1, 0.0, 0.73414243081, 2.16051726053, 2.55371860121, 2.16051726053, -1.29362196432, 2.12858321491, 12:55:03.894644, 2, 5.44705483286
1, 0.0, 1.28982081898, 3.54360309003, 2.60847660792, 3.54360309003, 2.03713589999, 1.64310997646, 12:55:03.894644, 2, 6.57944403919
1, 0.0, -2.4602766965, 3.53685124331, 0.547522733801, 3.53685124331, 0.756540197627, 1.65329665427, 12:55:03.894644, 2, 6.52294186864
1, 0.0, 0.827970517148, 3.58734227054, 0.547522733801, 3.58734227054, 0.329657665136, 4.19864331939, 12:55:03.894644, 2, 7.80198795364
1, 0.333333333333, 1.01270712193, 0.979400673343, -2.64835781145, 0.979400673343, -0.717721147421, -2.58209497904, 12:55:03.894644, 2, 13.2078865911
1, 0.0, 0.852621266681, 2.16051726053, 1.86656800463, 2.16051726053, 0.20165674115, -3.97224189613, 12:55:03.894644, 2, 11.40909756
1, 0.333333333333, 0.927001822865, -2.59072642827, -2.04182155394, -2.59072642827, -2.44259692476, 2.02869470981, 12:55:03.894644, 2, 11.7514170643
1, 0.333333333333, 1.45259782858, 4.5250802222, 0.547522733801, 4.5250802222, -3.00620108539, 4.87531742065, 12:55:03.894644, 2, 7.86915231406
1, 0.0, 2.80677980978, 3.54360309003, 1.86656800463, 3.54360309003, 2.00456086962, 2.12858321491, 12:55:03.894644, 2, 8.61467405871
1, 0.666666666667, 1.28982081898, 4.17814501469, 0.547522733801, 4.17814501469, 0.756540197627, 4.19864331939, 12:55:11.816291, 3, 4.93352410814
