%roundNum, %fitness, %myMovesWeight, %theirMovesWeight, %myPiecesWeight, %theirMovesWeight, %myMovableWeight, %theirMovableWeight, %generationEndTime, %modelsGenerationNum, %modelDiversity, %percentCorrect
1, 0.396363698738, -1.93863820135, 0.0157941778983, -0.1209909542, 0.0157941778983, 0.818408045294, 3.02445477112, 12:24:35.241421, 1, 7.92727397477, 0.0
1, 34.0539116765, 5.10625927985, 3.70388958643, 0.0123238186602, 3.70388958643, 2.28110704181, 0.37611412801, 12:24:35.241421, 1, 14.4115668629, 0.333333333333
1, 0.663189617207, 2.7524088646, -1.32983090209, -0.748603783734, -1.32983090209, -3.94512840379, -2.0446236914, 12:24:35.241421, 1, 13.2637923441, 0.0
1, 0.616872212338, -0.948458069805, -3.25722040792, -1.89116742892, -3.25722040792, -2.59092238232, 3.6536613195, 12:24:35.241421, 1, 12.3374442468, 0.0
1, 0.54670780259, -4.11702406843, 1.75044128895, 1.62225329653, 1.75044128895, 0.618881828595, 1.33386536179, 12:24:35.241421, 1, 10.9341560518, 0.0
1, 0.437130180696, 2.5357056576, 0.949455501287, -1.75523151446, 0.949455501287, 2.04799066322, 3.19323813399, 12:24:35.241421, 1, 8.74260361393, 0.0
1, 0.57246298388, 2.38597602018, -1.25202813181, -2.12624395642, -1.25202813181, -1.26036270648, 3.83144739614, 12:24:35.241421, 1, 11.4492596776, 0.0
1, 0.477998054583, 1.64574640334, 2.13303574355, -1.67112174519, 2.13303574355, 0.488229875659, 4.95154212389, 12:24:35.241421, 1, 9.55996109166, 0.0
1, 0.455326748144, 0.305028081055, -2.61898738065, 2.11907245756, -2.61898738065, 2.74469250033, 0.685739882557, 12:24:35.241421, 1, 9.10653496287, 0.0
1, 1.22524096924, -3.95241360408, -2.33137232303, -1.09164251199, -2.33137232303, -7.69460013887, -1.61607355809, 12:24:35.241421, 1, 24.5048193848, 0.0
1, 0.494598092641, -0.0756779490036, 1.00636742877, -2.93120712232, 1.00636742877, 2.44118360278, 4.11931331496, 12:24:35.241421, 1, 9.89196185282, 0.0
1, 33.8119851458, 2.62045302778, 3.04529331372, 0.531630180949, 3.04529331372, 1.0857811845, -1.86767811154, 12:24:35.241421, 1, 9.57303625032, 0.333333333333
1, 0.576690032991, 0.620182654445, -0.510688037973, 2.181054936, -0.510688037973, 3.23928148405, -3.30355426428, 12:24:35.241421, 1, 11.5338006598, 0.0
1, 33.6920116643, 3.25340617158, -0.131716341031, -0.764081626919, -0.131716341031, 0.494550435022, 1.35983759114, 12:24:35.241421, 1, 7.17356661879, 0.333333333333
1, 0.684895856782, -1.06866664249, -1.77876362996, 6.12324758786, -1.77876362996, 2.12098026717, 2.05085720644, 12:24:35.241421, 1, 13.6979171356, 0.0
1, 0.620863734836, 1.75535291267, -0.147389265267, 6.02271530755, -0.147389265267, 0.736512808655, 3.23059451038, 12:24:35.241421, 1, 12.4172746967, 0.0
1, 0.441529485901, 1.90586309995, 3.43357230716, -1.5013709421, 3.43357230716, -0.642541273543, 0.138529886807, 12:24:35.241421, 1, 8.83058971802, 0.0
1, 33.9065186979, -1.41257656059, -2.41116612073, 0.506037000646, -2.41116612073, 1.16738837619, -0.585618808773, 12:24:35.241421, 1, 11.4637072921, 0.333333333333
1, 33.8602706899, 5.14253613394, 1.44508890886, -1.58750893254, 1.44508890886, 2.21337812901, 1.53375235043, 12:24:35.241421, 1, 10.5387471323, 0.333333333333
1, 0.426357066329, -0.969423673212, 0.454341973596, 2.76043148206, 0.454341973596, 1.96103123504, 1.28799362104, 12:24:35.241421, 1, 8.52714132658, 0.0
1, 33.6763011613, 5.10625927985, 3.70388958643, 0.0123238186602, 3.70388958643, 2.28110704181, 0.37611412801, 12:24:37.586869, 2, 6.85935655888, 0.333333333333
1, 33.8200537386, -1.41257656059, -2.41116612073, 0.703062829191, -2.41116612073, 2.2161243953, 0.840804116048, 12:24:37.586869, 2, 9.73440810561, 0.333333333333
1, 33.6342125821, 3.25340617158, -0.131716341031, 0.531630180949, -0.131716341031, 1.82774412631, 1.96387242498, 12:24:37.586869, 2, 6.01758497452, 0.333333333333
1, 33.7284748343, 6.56060869223, 3.04529331372, 0.531630180949, 3.04529331372, 2.28110704181, 1.46125161219, 12:24:37.586869, 2, 7.90283002009, 0.333333333333
1, 0.260299229057, 3.25340617158, -0.131716341031, 0.0123238186602, -0.131716341031, 0.494550435022, 0.37611412801, 12:24:37.586869, 2, 5.20598458113, 0.0
1, 0.427104007602, -0.700866979753, 2.59595201943, 0.506037000646, 2.59595201943, 2.30773888371, 0.37611412801, 12:24:37.586869, 2, 8.54208015203, 0.0
1, 33.550457977, 4.65043897656, 1.44508890886, -0.400593332579, 1.44508890886, 2.28110704181, 1.53375235043, 12:24:37.586869, 2, 4.34249287344, 0.333333333333
1, 0.368461661969, 3.25340617158, 3.70388958643, -1.48001887197, 3.70388958643, 2.28110704181, 1.76357336799, 12:24:37.586869, 2, 7.36923323938, 0.0
1, 33.7361442833, -1.41257656059, -0.131716341031, 0.506037000646, -0.131716341031, 1.16738837619, -0.751667232411, 12:24:37.586869, 2, 8.0562189993, 0.333333333333
1, 33.7218416412, 4.76667991561, -2.41116612073, 0.350965905445, -2.41116612073, 2.21337812901, 2.82524303442, 12:24:37.586869, 2, 7.77016615681, 0.333333333333
1, 0.3630812697, 4.63931244981, 3.70388958643, -0.115384419013, 3.70388958643, -0.485392314685, 1.84250287581, 12:24:37.586869, 2, 7.261625394, 0.0
1, 33.5377868441, 2.62045302778, 0.715063577102, -0.953856283803, 0.715063577102, 1.0857811845, 1.35983759114, 12:24:37.586869, 2, 4.08907021499, 0.333333333333
1, 33.5915770116, 5.14253613394, 2.07421609789, -1.58750893254, 2.07421609789, 0.875161751769, 1.62134415468, 12:24:37.586869, 2, 5.16487356492, 0.333333333333
1, 33.619917241, 3.70805958911, 2.96462221494, 0.0123238186602, 2.96462221494, 2.15294508686, -0.585618808773, 12:24:37.586869, 2, 5.73167815265, 0.333333333333
1, 0.220211991097, 2.05743626962, 3.04529331372, 0.506037000646, 3.04529331372, 1.16738837619, 0.245036941999, 12:24:37.586869, 2, 4.40423982194, 0.0
1, 33.6491232008, 3.68176827195, 3.04529331372, 0.641711377611, 3.04529331372, 1.16738837619, -0.585618808773, 12:24:37.586869, 2, 6.31579734994, 0.333333333333
1, 0.319601665145, 3.25340617158, -0.940074064251, -0.764081626919, -0.940074064251, 1.0444990227, -2.56848347343, 12:24:37.586869, 2, 6.3920333029, 0.0
1, 33.7759242826, -0.511973280814, -2.41116612073, -0.764081626919, -2.41116612073, 0.862106705938, -0.585618808773, 12:24:37.586869, 2, 8.85181898504, 0.333333333333
1, 0.432885790545, -1.85222829656, -0.815785816272, 0.506037000646, -0.815785816272, 1.16738837619, 1.35983759114, 12:24:37.586869, 2, 8.6577158109, 0.0
1, 0.339124301918, 5.10625927985, 3.70388958643, -0.764081626919, 3.70388958643, 0.494550435022, 0.741709664775, 12:24:37.586869, 2, 6.78248603836, 0.0
1, 33.7982243846, -1.41257656059, -2.41116612073, 0.703062829191, -2.41116612073, 2.2161243953, 0.840804116048, 12:24:39.419750, 3, 9.29782102601, 0.333333333333
1, 0.497478310154, -1.41257656059, 3.54881210164, 0.506037000646, 3.54881210164, -0.505532416885, 1.58511322399, 12:24:39.419750, 3, 9.94956620309, 0.0
1, 0.284422742294, 3.70805958911, -0.188810698624, 0.997394183244, -0.188810698624, 1.16738837619, -1.74178566467, 12:24:39.419750, 3, 5.68845484588, 0.0
1, 0.422524557068, 6.5374535266, 0.60013509472, -1.58750893254, 0.60013509472, 2.28110704181, 0.279896934136, 12:24:39.419750, 3, 8.45049114136, 0.0
1, 0.316793660426, 5.59861124809, -0.131716341031, -0.993053338978, -0.131716341031, 2.37420589999, -0.751667232411, 12:24:39.419750, 3, 6.33587320853, 0.0
1, 0.454146913483, -0.393028088661, -2.41116612073, 0.531630180949, -2.41116612073, 1.82774412631, 0.716617362522, 12:24:39.419750, 3, 9.08293826965, 0.0
1, 33.6724318138, -0.827388348923, 0.0587600916228, -1.69154906019, 0.0587600916228, 0.875161751769, -0.751667232411, 12:24:39.419750, 3, 6.78196960969, 0.333333333333
1, 0.430469694349, -1.41257656059, 0.863202996348, 0.506037000646, 0.863202996348, 0.875161751769, -2.06533350026, 12:24:39.419750, 3, 8.60939388698, 0.0
1, 0.410873985553, 6.56060869223, -0.131716341031, 1.94324177662, -0.131716341031, 2.28110704181, 1.62392162279, 12:24:39.419750, 3, 8.21747971106, 0.0
1, 33.6713509331, -0.714429091919, -1.49099934523, 0.350965905445, -1.49099934523, 1.16738837619, -0.751667232411, 12:24:39.419750, 3, 6.76035199456, 0.333333333333
