%roundNum, %fitness, %myMovesWeight, %theirMovesWeight, %myPiecesWeight, %theirMovesWeight, %myMovableWeight, %theirMovableWeight, %generationEndTime, %modelsGenerationNum, %modelDiversity
1, 0.0, 2.68516190218, 5.89449360829, 0.0558238330059, 5.89449360829, 3.31992591396, -4.63703793926, 12:55:08.096794, 1, 22.4739148439
1, 0.0, 2.46063425701, -2.59796560891, 3.0125371343, -2.59796560891, 3.8202861013, 2.28729557585, 12:55:08.096794, 1, 14.0450959787
1, 0.666666666667, -1.72634393789, 1.22054821224, 2.36771761504, 1.22054821224, -2.64700130272, 5.37178223194, 12:55:08.096794, 1, 12.4094253853
1, 0.333333333333, -2.443396031, -4.27824323978, 2.89473411743, -4.27824323978, 4.41830426518, 1.52981077298, 12:55:08.096794, 1, 15.3769844742
1, 0.333333333333, 3.73304715081, -0.854924634627, 4.26157872875, -0.854924634627, 0.0486973396646, -3.1383600873, 12:55:08.096794, 1, 15.3098719378
1, 0.0, 1.57469067527, -0.0264970515008, 0.781381719915, -0.0264970515008, 0.0702499303469, 2.42031067423, 12:55:08.096794, 1, 9.98491867935
1, 0.0, 2.77515992343, 0.669502496637, -0.435018777942, 0.669502496637, 4.57928268829, 4.71211969465, 12:55:08.096794, 1, 12.8926483241
1, 0.333333333333, -0.26006798168, 3.70139631513, -1.55138151152, 3.70139631513, -0.663947382235, -2.38315762109, 12:55:08.096794, 1, 14.0663622609
1, 0.333333333333, -1.74155140862, -2.28352892921, -2.07969846932, -2.28352892921, 2.30295523025, 1.11391190615, 12:55:08.096794, 1, 11.7346677887
1, 0.333333333333, -1.43783647493, -4.88989044813, 4.43837911153, -4.88989044813, 2.8971505829, 0.331109344392, 12:55:08.096794, 1, 16.6892075767
1, 0.0, 2.19105403945, -1.3716027595, 2.32817476899, -1.3716027595, 2.61267676084, 1.04345408491, 12:55:08.096794, 1, 9.21279003087
1, 0.333333333333, -1.1576171823, 2.72868052472, -0.747204172649, 2.72868052472, -3.01455039261, -0.813818813673, 12:55:08.096794, 1, 14.6120543681
1, 0.333333333333, -2.39232540836, -0.164894505784, 5.02114550179, -0.164894505784, 0.666598847791, 6.31128106784, 12:55:08.096794, 1, 14.8136245717
1, 0.0, 4.45353565078, 2.99758728499, 0.0943884866097, 2.99758728499, 1.74153526523, 3.14690400177, 12:55:08.096794, 1, 13.6484666977
1, 0.0, 0.807436295246, 0.194725064397, -3.12356998841, 0.194725064397, 5.16483663605, 1.93807089415, 12:55:08.096794, 1, 16.0191818161
1, 0.666666666667, -5.18060499511, 1.73288363943, 0.568127328447, 1.73288363943, -1.37590284445, 5.39214109356, 12:55:08.096794, 1, 16.0084981904
1, 0.0, 4.14388130261, 3.44218407818, 3.82971977197, 3.44218407818, 1.3208263146, 2.21282953904, 12:55:08.096794, 1, 13.4328964087
