%roundNum, %fitness, %myMovesWeight, %theirMovesWeight, %myPiecesWeight, %theirMovesWeight, %myMovableWeight, %theirMovableWeight, %generationEndTime, %modelsGenerationNum, %modelDiversity
1, 0.333333333333, 2.02346386891, -2.51682569228, -1.51217424316, -2.51682569228, -1.07922037669, 1.61811230467, 12:07:08.196992, 1, 11.8762331808
1, 0.333333333333, 2.64329973082, -1.47944977364, -5.28547005687, -1.47944977364, -0.947632570306, 2.4480434104, 12:07:08.196992, 1, 15.5835308544
1, 0.666666666667, -1.04745443648, 3.99970196799, 3.8418487234, 3.99970196799, 1.76293444878, 0.00353714937659, 12:07:08.196992, 1, 16.1245689505
1, 0.333333333333, -2.04529787484, -1.71901679623, 0.691037156796, -1.71901679623, -0.735333541549, -4.80279278923, 12:07:08.196992, 1, 17.5088222252
1, 0.333333333333, 0.457069769086, -1.83389404254, 2.0115047729, -1.83389404254, -3.02855699871, -1.1400498258, 12:07:08.196992, 1, 15.7043937427
1, 0.333333333333, 2.26539039745, -2.37935958112, 1.21518473985, -2.37935958112, -0.232503571655, 4.48966336211, 12:07:08.196992, 1, 13.8230660754
1, 1.0, 0.344177193875, 4.10960486032, 3.49935738035, 4.10960486032, 4.92726200534, 3.72701153092, 12:07:08.196992, 1, 20.59975731
1, 0.666666666667, 4.23737221117, 8.06002253014, 3.60449874075, 8.06002253014, -0.195124941399, 1.94893211906, 12:07:08.196992, 1, 21.4334332001
1, 0.333333333333, 5.11735742302, -2.47041346356, -1.14788809742, -2.47041346356, -0.377804814141, -0.101391306942, 12:07:08.196992, 1, 14.4908925238
1, 0.333333333333, 6.06638019301, -0.834349037303, -0.934709417611, -0.834349037303, -4.54480045167, -0.386533014044, 12:07:08.196992, 1, 21.6087652905
1, 0.333333333333, 1.11950582704, 3.19051333379, -0.115251554562, 3.19051333379, 1.29617579181, -3.48865549385, 12:07:08.196992, 1, 15.8026406919
1, 0.666666666667, 0.875712536534, 3.05605529011, 3.97884632615, 3.05605529011, 0.152102310972, 2.65792438444, 12:07:08.196992, 1, 12.4318019772
1, 0.333333333333, -2.27025975737, -1.35764418305, -0.921074440548, -1.35764418305, 1.10972870511, 0.19784590811, 12:07:08.196992, 1, 11.193974109
1, 0.333333333333, 1.42334643096, 1.96592871533, 0.875853630505, 1.96592871533, 3.29788992223, -0.70218906834, 12:07:08.196992, 1, 10.4927916973
1, 0.333333333333, 3.14530459332, 2.93434307, 1.04094076046, 2.93434307, 3.57564691001, -0.568966552099, 12:07:08.196992, 1, 12.0786736083
