%roundNum, %fitness, %myMovesWeight, %theirMovesWeight, %myPiecesWeight, %theirMovesWeight, %myMovableWeight, %theirMovableWeight, %generationEndTime, %modelsGenerationNum, %modelDiversity
1, 0.333333333333, 9.34185104542, 1.8633853324, 0.181560431015, 1.8633853324, 2.35528097916, 6.45617399722, 12:54:37.982737, 1, 27.3859997621
1, 0.333333333333, -3.07384266037, 3.66792096046, 1.94948943516, 3.66792096046, -1.65564098027, 0.115430414436, 12:54:37.982737, 1, 13.062737853
1, 0.333333333333, 1.70971971492, 4.23108478826, 2.65284964852, 4.23108478826, -1.93832623652, 0.0613801851719, 12:54:37.982737, 1, 10.9293671953
1, 0.0, 1.03530507449, 0.130236084493, 2.53464895501, 0.130236084493, -0.624934354693, -4.47327332857, 12:54:37.982737, 1, 18.1050615965
1, 0.0, 3.49843208238, 6.51286766537, -3.01908339364, 6.51286766537, 3.17574913019, 2.72067229453, 12:54:37.982737, 1, 17.8180158239
1, 0.333333333333, 0.0275509478442, -1.83237238312, 2.19117273833, -1.83237238312, 1.4909735936, -2.54244124324, 12:54:37.982737, 1, 14.924833385
1, 0.333333333333, 2.59187423655, -2.61611595755, 2.10588595541, -2.61611595755, 3.73137290555, -2.19989701773, 12:54:37.982737, 1, 13.5268524131
1, 0.333333333333, 2.45557128634, 1.86102865928, 0.486263034087, 1.86102865928, 3.9166416138, -0.109891047556, 12:54:37.982737, 1, 9.19268609043
1, 0.333333333333, -2.13163599973, 9.9537235744, 3.40821862124, 9.9537235744, 1.74258797242, 2.83733793912, 12:54:37.982737, 1, 22.5525183682
1, 0.333333333333, -1.46663678211, -0.378511625672, -2.66101162046, -0.378511625672, 0.767399605658, 0.790185047882, 12:54:37.982737, 1, 12.0254210151
1, 0.333333333333, -0.260476942986, 1.13735994308, -0.181676081726, 1.13735994308, 2.17468857412, 2.18174634634, 12:54:37.982737, 1, 8.79689911123
1, 0.0, 2.98784950792, 3.62858027894, -0.266449594675, 3.62858027894, 0.0355347843572, 1.116133184, 12:54:37.982737, 1, 21.7962539118
1, 0.0, 3.38931616294, -0.238758961775, 0.293560911187, -0.238758961775, -2.88548268518, 3.43998558494, 12:54:37.982737, 1, 13.5323343231
1, 0.333333333333, 1.19787403031, -0.981275142923, 0.485340913008, -0.981275142923, 1.12127843948, -1.14603186534, 12:54:37.982737, 1, 9.52466164309
1, 0.333333333333, 5.71995081287, 4.744128399, 4.60772356758, 4.744128399, 6.35050403833, -1.98963383127, 12:54:37.982737, 1, 20.3149876387
1, 0.0, 2.42602797069, 2.35801914734, 2.95881255473, 2.35801914734, -2.25386337901, 1.17661599761, 12:54:37.982737, 1, 11.1101433512
1, 0.0, 0.780691905541, 3.50084036841, -1.28525587447, 3.50084036841, 1.75971462421, -0.46168779387, 12:54:37.982737, 1, 12.3076949167
1, 0.333333333333, -3.66902488474, 3.99529396178, 5.30436155214, 3.99529396178, 1.43220511678, -0.0444128142779, 12:54:37.982737, 1, 15.2156735557
1, 0.0, 1.46728111669, 1.79786902171, 6.84428028381, 1.79786902171, 1.33408594469, 3.46885096947, 12:54:37.982737, 1, 13.6275511825
1, 0.0, 0.594897325366, 2.2697693609, 4.62256802858, 2.2697693609, 3.68373915961, 1.07375489399, 12:54:37.982737, 1, 10.1725239077
1, 0.333333333333, 2.06542159646, -2.15242543135, 1.75328214918, -2.15242543135, -2.04121112681, 4.32728988937, 12:54:37.982737, 1, 14.2025445321
1, 0.0, 0.19076799885, 0.699831126811, 3.69403682282, 0.699831126811, -0.285354093757, 2.65460777994, 12:54:37.982737, 1, 9.62046055276
1, 0.666666666667, -1.59577796603, -1.42457693094, -0.730448703324, -1.42457693094, 5.85949580907, 2.2014890193, 12:54:37.982737, 1, 14.5862623407
1, 0.333333333333, -3.3029379569, -2.71950498286, -1.03250216242, -2.71950498286, 1.1988097578, 1.07385753934, 12:54:37.982737, 1, 14.9959582302
1, 0.333333333333, 0.244970815585, 0.937314588852, -2.28330227298, 0.937314588852, 6.02227419385, 0.647852569916, 12:54:37.982737, 1, 14.0703791204
