%roundNum, %fitness, %myMovesWeight, %theirMovesWeight, %myPiecesWeight, %theirMovesWeight, %myMovableWeight, %theirMovableWeight, %roundEndTime
1, 0.28, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 22:44:36.731833
1, 0.2, 0.503553312308, 1.0, 0.529371387734, 1.0, 1.0, 1.0, 22:44:36.731833
1, 0.24, 1.0, 1.0, 0.740048913917, 1.0, 1.0, 1.0, 22:44:36.731833
1, 0.2, 1.0, 0.690315910721, 1.0, 0.690315910721, 1.0, 1.18156171436, 22:44:36.731833
1, 0.24, 1.0, 1.0, 0.679829525382, 1.0, 1.0, 1.32491435415, 22:44:36.731833
1, 0.28, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 22:44:36.731833
1, 0.2, 1.0, 0.757448871851, 1.06370379898, 0.757448871851, 1.0, 1.0, 22:44:36.731833
1, 0.2, 1.0, 0.957817721321, 1.0, 0.957817721321, 1.0, 1.0, 22:44:36.731833
1, 0.2, 1.0, 1.31877124153, 1.0, 1.31877124153, 1.0, 0.823015497031, 22:44:36.731833
1, 0.24, 1.36344750743, 1.0, 1.0, 1.0, 1.0, 1.41487368422, 22:44:36.731833
2, 0.22, 1.0, 0.854471718872, 1.22420625089, 0.854471718872, 1.0, 1.0, 22:44:46.621921
2, 0.24, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 22:44:46.621921
2, 0.22, 0.504031547853, 1.0, 1.0, 1.0, 1.0, 0.736182479411, 22:44:46.621921
2, 0.24, 1.0, 1.0, 1.0, 1.0, 1.28100181349, 1.41432466498, 22:44:46.621921
2, 0.24, 1.0, 1.0, 1.0, 1.0, 1.0, 1.17216919524, 22:44:46.621921
2, 0.24, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 22:44:46.621921
2, 0.22, 1.0, 1.0, 1.0, 1.0, 1.0, 0.911283485435, 22:44:46.621921
2, 0.24, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 22:44:46.621921
2, 0.22, 1.43175929774, 0.938258785626, 0.545454153658, 0.938258785626, 1.0, 1.0, 22:44:46.621921
2, 0.24, 1.0, 1.0, 1.0, 1.0, 1.00518012121, 1.10619218825, 22:44:46.621921
3, 0.2, 1.0, 1.0, 1.0, 1.0, 1.00518012121, 1.10619218825, 22:44:56.624931
3, 0.213333333333, 0.757313343476, 1.35264457971, 1.0, 1.35264457971, 1.00518012121, 1.10619218825, 22:44:56.624931
3, 0.2, 1.0, 1.0, 0.796775428859, 1.0, 1.00518012121, 1.10619218825, 22:44:56.624931
3, 0.2, 1.0, 1.0, 1.0, 1.0, 1.00518012121, 1.10619218825, 22:44:56.624931
3, 0.2, 1.0, 1.0, 1.0, 1.0, 1.00518012121, 1.10619218825, 22:44:56.624931
3, 0.2, 0.697619822465, 1.05645825229, 0.977389456261, 1.05645825229, 1.00518012121, 1.10619218825, 22:44:56.624931
3, 0.2, 1.0, 1.23687911553, 1.0, 1.23687911553, 1.00518012121, 1.10619218825, 22:44:56.624931
3, 0.2, 1.0, 0.777454976069, 1.0, 0.777454976069, 1.00518012121, 1.10619218825, 22:44:56.624931
3, 0.2, 1.0, 1.0, 1.0, 1.0, 1.00518012121, 1.07606940824, 22:44:56.624931
3, 0.2, 1.0, 1.0, 1.0, 1.0, 1.00518012121, 1.10619218825, 22:44:56.624931
4, 0.2, 0.757313343476, 1.68779820404, 1.0, 1.68779820404, 1.23717425339, 1.10619218825, 22:45:07.048945
4, 0.21, 0.757313343476, 1.35264457971, 1.0, 1.35264457971, 1.00518012121, 1.10619218825, 22:45:07.048945
4, 0.21, 0.757313343476, 1.35264457971, 1.0, 1.35264457971, 1.00518012121, 1.23242104647, 22:45:07.048945
4, 0.22, 0.757313343476, 1.35264457971, 1.30462005819, 1.35264457971, 0.956061781254, 1.10619218825, 22:45:07.048945
4, 0.22, 0.757313343476, 1.35264457971, 1.0, 1.35264457971, 0.798599039476, 1.10619218825, 22:45:07.048945
4, 0.21, 0.757313343476, 1.35264457971, 1.0, 1.35264457971, 1.00518012121, 1.10619218825, 22:45:07.048945
4, 0.21, 0.757313343476, 1.35264457971, 1.0, 1.35264457971, 1.00518012121, 1.10619218825, 22:45:07.048945
4, 0.21, 0.757313343476, 1.35264457971, 1.0, 1.35264457971, 1.00518012121, 0.745878871724, 22:45:07.048945
4, 0.23, 0.757313343476, 1.15078875887, 1.0, 1.15078875887, 0.569518698826, 1.10619218825, 22:45:07.048945
4, 0.21, 0.757313343476, 1.35264457971, 1.0, 1.35264457971, 1.00518012121, 1.03157791466, 22:45:07.048945
5, 0.216, 0.757313343476, 1.15078875887, 1.0, 1.15078875887, 0.569518698826, 1.28030665783, 22:45:16.458753
5, 0.224, 0.757313343476, 1.12902938933, 1.0, 1.12902938933, 1.05250638555, 1.10619218825, 22:45:16.458753
5, 0.216, 0.757313343476, 1.15078875887, 1.42738822811, 1.15078875887, 0.569518698826, 1.03965726499, 22:45:16.458753
5, 0.232, 1.10455392018, 1.15078875887, 1.0, 1.15078875887, 0.569518698826, 1.10619218825, 22:45:16.458753
5, 0.216, 0.757313343476, 1.15078875887, 1.41306767548, 1.15078875887, 0.569518698826, 1.10619218825, 22:45:16.458753
5, 0.232, 1.1455957128, 1.15078875887, 1.0, 1.15078875887, 0.294631294875, 1.10619218825, 22:45:16.458753
5, 0.224, 0.697678360693, 0.778017643216, 1.0, 0.778017643216, 0.772787053439, 1.10619218825, 22:45:16.458753
5, 0.216, 0.757313343476, 1.42487323331, 0.890425117954, 1.42487323331, 0.569518698826, 1.43934972862, 22:45:16.458753
5, 0.216, 0.757313343476, 1.15078875887, 1.0, 1.15078875887, 0.569518698826, 1.10619218825, 22:45:16.458753
5, 0.216, 0.761146025795, 1.15078875887, 1.0, 1.15078875887, 0.569518698826, 1.40047018253, 22:45:16.458753
6, 0.26, 1.1455957128, 1.15078875887, 1.38771396059, 1.15078875887, -0.138062313679, 0.623512976849, 22:45:22.361609
6, 0.253333333333, 1.1455957128, 1.15078875887, 1.28094554873, 1.15078875887, 0.294631294875, 1.10619218825, 22:45:22.361609
6, 0.246666666667, 1.1455957128, 1.15078875887, 1.0, 1.15078875887, 0.294631294875, 1.10619218825, 22:45:22.361609
6, 0.246666666667, 1.1455957128, 1.15078875887, 0.760991125191, 1.15078875887, 0.294631294875, 1.10619218825, 22:45:22.361609
6, 0.253333333333, 1.1455957128, 1.15078875887, 1.18572072946, 1.15078875887, 0.0920789169804, 1.10619218825, 22:45:22.361609
6, 0.246666666667, 1.1455957128, 1.15078875887, 1.0, 1.15078875887, 0.294631294875, 1.10619218825, 22:45:22.361609
6, 0.26, 1.1455957128, 0.920627675609, 1.24650366617, 0.920627675609, 0.587452922705, 1.10619218825, 22:45:22.361609
6, 0.246666666667, 1.1455957128, 1.57959318762, 1.49153721062, 1.57959318762, 0.294631294875, 1.10619218825, 22:45:22.361609
6, 0.246666666667, 0.92537579667, 0.86825643025, 1.0, 0.86825643025, 0.294631294875, 1.59778542884, 22:45:22.361609
6, 0.266666666667, 1.1455957128, 0.717043285327, 1.0, 0.717043285327, 0.294631294875, 1.10619218825, 22:45:22.361609
7, 0.268571428571, 1.1455957128, 0.717043285327, 1.0, 0.717043285327, 0.294631294875, 1.04091405661, 22:45:32.028557
7, 0.268571428571, 1.1455957128, 0.717043285327, 1.0, 0.717043285327, 0.294631294875, 1.10619218825, 22:45:32.028557
7, 0.268571428571, 1.02106170368, 0.717043285327, 1.0, 0.717043285327, -0.115688461244, 1.10619218825, 22:45:32.028557
7, 0.274285714286, 1.1455957128, 0.636430916613, 1.0, 0.636430916613, 0.294631294875, 0.97256845976, 22:45:32.028557
7, 0.28, 1.55722375051, 0.717043285327, 1.0, 0.717043285327, 0.294631294875, 1.10619218825, 22:45:32.028557
7, 0.274285714286, 1.1455957128, 0.717043285327, 1.0, 0.717043285327, 0.294631294875, 0.770751307584, 22:45:32.028557
7, 0.268571428571, 1.1455957128, 0.717043285327, 1.0, 0.717043285327, 0.294631294875, 1.10619218825, 22:45:32.028557
7, 0.268571428571, 1.1455957128, 0.717043285327, 1.0, 0.717043285327, 0.294631294875, 1.10619218825, 22:45:32.028557
7, 0.28, 1.28161691127, 0.717043285327, 1.0, 0.717043285327, 0.736998436855, 1.10619218825, 22:45:32.028557
7, 0.268571428571, 1.1455957128, 0.717043285327, 1.0, 0.717043285327, 0.294631294875, 1.10619218825, 22:45:32.028557
8, 0.265, 1.28161691127, 0.717043285327, 1.0, 0.717043285327, 0.736998436855, 1.10619218825, 22:45:42.733895
8, 0.26, 1.28161691127, 0.717043285327, 1.0, 0.717043285327, 0.736998436855, 1.10619218825, 22:45:42.733895
8, 0.26, 1.28161691127, 0.717043285327, 1.02024017164, 0.717043285327, 0.832603742016, 1.10619218825, 22:45:42.733895
8, 0.26, 1.28161691127, 0.717043285327, 1.0, 0.717043285327, 0.736998436855, 1.10619218825, 22:45:42.733895
8, 0.265, 1.28161691127, 0.717043285327, 1.0, 0.717043285327, 1.05955552272, 1.10619218825, 22:45:42.733895
