%roundNum, %fitness, %myMovesWeight, %theirMovesWeight, %myPiecesWeight, %theirMovesWeight, %myMovableWeight, %theirMovableWeight, %roundEndTime
1, 0.32, 0.807656700116, 1.42877467074, 1.0, 1.42877467074, 0.675058224875, 0.561811740615, 22:10:45.306532
1, 0.4, 1.0, 1.0, 1.0, 1.0, 1.0, 1.18465199755, 22:10:45.306532
1, 0.36, 1.0, 1.0, 1.0, 1.0, 1.21171438798, 0.608703323149, 22:10:45.306532
1, 0.4, 0.858060715276, 1.0, 1.0, 1.0, 1.0, 1.0, 22:10:45.306532
1, 0.36, 1.22255224776, 1.0, 0.9864515052, 1.0, 1.0, 1.0, 22:10:45.306532
1, 0.36, 0.981399979632, 1.35428344026, 1.0, 1.35428344026, 1.0, 1.0, 22:10:45.306532
1, 0.4, 1.0, 1.0, 1.1072357891, 1.0, 1.0, 1.0, 22:10:45.306532
1, 0.36, 0.804945691536, 0.506690723256, 1.0, 0.506690723256, 0.857458069694, 1.0, 22:10:45.306532
1, 0.4, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 22:10:45.306532
1, 0.32, 1.39778140265, 1.0, 1.0, 1.0, 1.0, 1.0, 22:10:45.306532
2, 0.46, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 22:11:11.667905
2, 0.44, 1.0, 1.0, 1.0, 1.0, 1.0, 0.822416675348, 22:11:11.667905
2, 0.44, 1.1724873372, 1.0, 1.0, 1.0, 1.0, 1.0, 22:11:11.667905
2, 0.44, 1.0, 1.0, 0.577433841181, 1.0, 1.0, 1.0, 22:11:11.667905
2, 0.44, 0.756037719477, 1.0, 1.0, 1.0, 1.0, 1.0, 22:11:11.667905
2, 0.46, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 22:11:11.667905
2, 0.44, 1.22485769259, 1.0, 1.0, 1.0, 1.0, 1.45506958299, 22:11:11.667905
2, 0.46, 1.0, 1.0, 1.45780675164, 1.0, 1.0, 1.0, 22:11:11.667905
2, 0.46, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 22:11:11.667905
2, 0.44, 1.0, 1.0, 1.0, 1.0, 1.0, 1.17136556191, 22:11:11.667905
3, 0.426666666667, 1.0, 1.0, 1.0, 1.0, 0.618297741269, 1.0, 22:11:35.650573
3, 0.413333333333, 1.19763947888, 0.840863165443, 1.0, 0.840863165443, 1.0, 1.0, 22:11:35.650573
3, 0.426666666667, 1.0, 1.0, 0.813228303275, 1.0, 1.0, 1.0, 22:11:35.650573
3, 0.426666666667, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 22:11:35.650573
3, 0.426666666667, 1.0, 1.0, 1.0, 1.0, 0.720929168533, 1.0, 22:11:35.650573
3, 0.413333333333, 1.26350766183, 1.0, 1.0, 1.0, 0.944046689158, 0.9960123209, 22:11:35.650573
3, 0.44, 1.0, 1.34110730338, 1.3524682737, 1.34110730338, 0.920766075269, 1.0, 22:11:35.650573
3, 0.426666666667, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 22:11:35.650573
3, 0.426666666667, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 22:11:35.650573
3, 0.413333333333, 1.0, 0.891659640089, 1.0, 0.891659640089, 0.914965779483, 1.0, 22:11:35.650573
