%numTestsPerRound, %depth, %boardSize, %numModels
25, 3, 6, 10
Opponent info:
%myMovesWeight, %theirMovesWeight, %myPiecesWeight, %theirMovesWeight, %myMovableWeight, %theirMovableWeight, %depth
0.688620304366, -0.34214120659, 5.19773010681, -0.34214120659, -5.0053180024, -5.10371568791, 4
