%roundNum, %playerNum, %fitness, %myMovesWeight, %theirMovesWeight, %myPiecesWeight, %theirMovesWeight, %myMovableWeight, %theirMovableWeight, %timeIndividualFinished
0, 0, 0.68, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 15:56:51.546593
0, 1, 0.72, 1.0, 2.62899451726, 1.0, 2.62899451726, 1.0, 3.0, 15:57:36.826672
0, 2, 0.78, 1.0, 3.0, 1.0, 3.0, 1.0, 2.73891513432, 15:58:27.334397
0, 3, 0.8, 0.982331024113, 3.0, 1.0, 3.0, 1.0, 3.15682291628, 15:59:14.208748
0, 4, 0.82, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:00:01.389289
1, 0, 0.76, 1.0, 3.0, 1.0, 3.0, 1.10278185765, 3.0, 16:00:52.064915
1, 1, 0.82, 1.0, 3.0, 1.0, 3.0, 1.0, 2.58682973652, 16:01:42.585661
1, 2, 0.72, 1.0, 3.0, 0.896940215562, 3.0, 1.0, 3.0, 16:02:34.611699
1, 3, 0.7, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:03:18.216442
1, 4, 0.86, 1.0, 3.0, 1.0, 3.0, 1.07430873986, 3.0, 16:04:09.199248
2, 0, 0.82, 1.37351467936, 3.0, 1.0, 3.0, 1.07430873986, 3.0, 16:04:55.893608
2, 1, 0.74, 1.0, 3.0, 1.0, 3.0, 1.07430873986, 3.0, 16:05:45.700132
2, 2, 0.8, 1.0, 3.0, 1.0, 3.0, 1.07430873986, 3.0, 16:06:35.846619
2, 3, 0.7, 1.0, 3.0, 1.0, 3.0, 1.00383606176, 3.0, 16:07:23.010328
2, 4, 0.66, 1.0, 3.0, 1.0, 3.0, 0.754113513244, 3.0, 16:08:15.825290
3, 0, 0.74, 1.0, 3.0, 1.0, 3.0, 0.315964501216, 3.0, 16:09:00.796651
3, 1, 0.8, 0.942478051532, 3.0, 1.0, 3.0, 0.754113513244, 3.0, 16:09:50.835586
3, 2, 0.82, 1.0, 3.0, 1.0, 3.0, 0.754113513244, 3.0, 16:10:41.459260
3, 3, 0.68, 1.0, 3.0, 1.10885081503, 3.0, 0.754113513244, 3.3795287404, 16:11:32.348965
3, 4, 0.8, 1.0, 3.0, 1.0, 3.0, 0.754113513244, 3.04904891545, 16:12:23.022627
