%roundNum, %playerNum, %fitness, %myMovesWeight, %theirMovesWeight, %myPiecesWeight, %theirMovesWeight, %myMovableWeight, %theirMovableWeight, %timeIndividualFinished
0, 0, 0.86, 0.683693191097, 2.56690309018, 1.0, 2.56690309018, 1.0, 3.0, 15:56:33.089555
0, 1, 0.68, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 15:57:20.335098
0, 2, 0.82, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 15:58:08.164621
0, 3, 0.76, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 15:58:50.998780
0, 4, 0.78, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 15:59:42.499175
1, 0, 0.8, 1.0, 2.79878187486, 1.11499776423, 2.79878187486, 1.0, 3.0, 16:00:31.587710
1, 1, 0.78, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:01:17.242590
1, 2, 0.8, 1.0, 3.02578888788, 1.0, 3.02578888788, 1.0, 3.0, 16:02:03.355039
1, 3, 0.76, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:02:52.776303
1, 4, 0.78, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:03:42.290009
2, 0, 0.76, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:04:31.639934
2, 1, 0.72, 1.0, 3.0, 0.570022251799, 3.0, 1.0, 3.0, 16:05:19.314203
2, 2, 0.8, 0.86997329893, 3.0, 1.0, 3.0, 1.0, 3.0, 16:06:10.966051
2, 3, 0.74, 1.0, 3.0, 1.0, 3.0, 1.37719543342, 3.0, 16:06:57.491276
2, 4, 0.74, 1.0, 3.0, 1.0, 3.0, 0.745665331918, 3.16713955298, 16:07:47.841471
3, 0, 0.84, 1.0, 3.0, 1.0, 3.0, 0.745665331918, 3.16713955298, 16:08:39.776194
3, 1, 0.66, 1.0, 3.0, 1.22919410638, 3.0, 0.745665331918, 3.16713955298, 16:09:31.171589
3, 2, 0.82, 1.2912998317, 3.46898851213, 1.0, 3.46898851213, 0.745665331918, 3.16713955298, 16:10:23.833059
3, 3, 0.74, 1.0, 3.0, 1.0, 3.0, 0.745665331918, 3.16713955298, 16:11:12.378187
3, 4, 0.8, 1.0, 3.0, 1.0, 3.0, 0.710391278243, 2.86429365202, 16:12:01.058348
4, 0, 0.74, 1.0, 3.13352040272, 1.0, 3.13352040272, 0.710391278243, 2.86429365202, 16:12:53.583183
4, 1, 0.8, 1.0, 3.0, 1.0, 3.0, 0.710391278243, 2.72898281642, 16:13:41.669055
4, 2, 0.82, 1.0, 3.0, 1.0, 3.0, 0.710391278243, 2.92041216998, 16:14:24.645007
4, 3, 0.74, 1.0, 3.0, 1.0, 3.0, 0.710391278243, 2.86429365202, 16:15:15.289049
4, 4, 0.78, 1.0, 3.0, 1.0, 3.0, 0.227091235965, 2.86429365202, 16:16:06.927135
5, 0, 0.74, 1.0, 3.0, 1.0, 3.0, 0.227091235965, 2.86429365202, 16:16:55.512917
5, 1, 0.8, 1.0, 3.0, 1.03790160534, 3.0, 0.249712486577, 2.86429365202, 16:17:41.686497
5, 2, 0.72, 1.0, 3.0, 1.0, 3.0, 0.227091235965, 2.86429365202, 16:18:33.801494
5, 3, 0.86, 1.0, 3.0, 1.0, 3.0, 0.227091235965, 2.4728890892, 16:19:20.993525
5, 4, 0.8, 1.0, 3.0, 1.0, 3.0, 0.255030537592, 2.86429365202, 16:20:12.343764
6, 0, 0.68, 1.0, 3.0, 1.0, 3.0, 0.255030537592, 3.25641740397, 16:21:06.407960
6, 1, 0.76, 1.0, 3.0, 1.0, 3.0, 0.255030537592, 2.50678525114, 16:21:56.880667
6, 2, 0.76, 1.0, 3.0, 1.0, 3.0, 0.255030537592, 2.86429365202, 16:22:49.851955
6, 3, 0.84, 1.0, 3.0, 1.0, 3.0, 0.255030537592, 2.86429365202, 16:23:38.802664
6, 4, 0.84, 0.547697804797, 3.0, 1.49276184388, 3.0, 0.255030537592, 2.86429365202, 16:24:27.706392
7, 0, 0.86, 0.547697804797, 2.53611645536, 1.49276184388, 2.53611645536, 0.255030537592, 2.86429365202, 16:25:12.412752
7, 1, 0.78, 0.547697804797, 3.0, 1.49276184388, 3.0, 0.255030537592, 2.86429365202, 16:25:58.558370
7, 2, 0.8, 0.547697804797, 3.0, 1.49276184388, 3.0, 0.255030537592, 2.86429365202, 16:26:46.493255
7, 3, 0.72, 0.547697804797, 3.0, 1.49276184388, 3.0, 0.255030537592, 2.86429365202, 16:27:31.726267
7, 4, 0.68, 0.547697804797, 3.0, 1.49276184388, 3.0, 0.255030537592, 2.86429365202, 16:28:23.713505
8, 0, 0.8, 0.483135312613, 3.0, 1.32503384489, 3.0, 0.255030537592, 2.86429365202, 16:29:11.987157
8, 1, 0.82, 0.547697804797, 3.0, 1.49276184388, 3.0, 0.417000147689, 2.86429365202, 16:30:07.404272
8, 2, 0.7, 0.547697804797, 3.0, 1.49276184388, 3.0, 0.255030537592, 2.86429365202, 16:30:59.378392
8, 3, 0.82, 0.547697804797, 3.0, 1.49276184388, 3.0, 0.602431692724, 2.86429365202, 16:31:49.291757
8, 4, 0.68, 0.547697804797, 3.0, 1.49276184388, 3.0, 0.255030537592, 2.86429365202, 16:32:45.631636
9, 0, 0.78, 0.547697804797, 3.0, 1.49276184388, 3.0, 0.255030537592, 2.86429365202, 16:33:33.651494
9, 1, 0.72, 0.547697804797, 3.0, 1.49276184388, 3.0, 0.255030537592, 2.86429365202, 16:34:19.104059
9, 2, 0.72, 0.547697804797, 3.0, 1.49276184388, 3.0, 0.255030537592, 2.72278426284, 16:35:11.847519
9, 3, 0.76, 0.547697804797, 3.0, 1.49276184388, 3.0, 0.255030537592, 2.86429365202, 16:35:59.088473
9, 4, 0.78, 0.547697804797, 3.0, 1.49276184388, 3.0, 0.255030537592, 2.59505781028, 16:36:52.415973
10, 0, 0.74, 0.547697804797, 2.87909288653, 1.49276184388, 2.87909288653, 0.255030537592, 2.59505781028, 16:37:44.688226
10, 1, 0.84, 0.547697804797, 3.0, 1.49276184388, 3.0, 0.255030537592, 2.59505781028, 16:38:38.376567
10, 2, 0.78, 0.547697804797, 3.0, 1.49276184388, 3.0, 0.255030537592, 2.59505781028, 16:39:28.716326
