%roundNum, %playerNum, %fitness, %myMovesWeight, %theirMovesWeight, %myPiecesWeight, %theirMovesWeight, %myMovableWeight, %theirMovableWeight, %timeIndividualFinished
0, 0, 0.3, 1.38100080722, 3.0, 1.0, 3.0, 1.0, 3.0, 16:08:19.071011
0, 1, 0.3, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:08:43.998316
0, 2, 0.24, 1.38771957957, 3.0, 1.0, 3.0, 1.0, 3.0, 16:09:10.102352
0, 3, 0.36, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:09:36.236887
0, 4, 0.34, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:09:59.793683
1, 0, 0.34, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:10:24.795300
1, 1, 0.36, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:10:49.939504
1, 2, 0.24, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:11:13.269316
1, 3, 0.36, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:11:37.836127
1, 4, 0.36, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:12:03.032251
2, 0, 0.32, 1.0, 3.0, 1.49812599349, 3.0, 1.0, 3.0, 16:12:26.545645
2, 1, 0.36, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:12:50.407716
2, 2, 0.38, 1.31382224082, 3.0, 1.0, 3.0, 1.0, 3.0, 16:13:15.267157
2, 3, 0.36, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:13:41.147676
2, 4, 0.26, 0.835727956737, 3.36128006449, 0.948255461634, 3.36128006449, 0.590468091341, 3.0, 16:14:04.526814
3, 0, 0.26, 0.835649254304, 3.36128006449, 0.948255461634, 3.36128006449, 0.623449085247, 3.0, 16:14:31.118533
3, 1, 0.3, 0.835727956737, 3.36128006449, 0.948255461634, 3.36128006449, 0.590468091341, 3.0, 16:14:55.966662
3, 2, 0.34, 0.835727956737, 3.36128006449, 0.948255461634, 3.36128006449, 0.590468091341, 3.0, 16:15:21.656739
3, 3, 0.38, 0.835727956737, 3.36128006449, 0.948255461634, 3.36128006449, 0.590468091341, 3.0, 16:15:43.881299
3, 4, 0.3, 0.835727956737, 3.36128006449, 0.948255461634, 3.36128006449, 0.590468091341, 2.55350885814, 16:16:08.445296
