%roundNum, %playerNum, %fitness, %myMovesWeight, %theirMovesWeight, %myPiecesWeight, %theirMovesWeight, %myMovableWeight, %theirMovableWeight , %gamesPerRound, %timeIndividualFinished
0, 0, 0.55, 1.0, 3.4019959819, 1.0, 3.4019959819, 1.0, 2.62439530646, 20, 21:24:53.775458
0, 1, 0.4, 1.0, 3.0, 0.639753755229, 3.0, 1.0, 3.0, 20, 21:25:00.843917
0, 2, 0.25, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 20, 21:25:08.428593
0, 3, 0.35, 1.0, 3.0, 1.49948703591, 3.0, 1.0, 3.0, 20, 21:25:15.110362
0, 4, 0.3, 1.0, 3.0, 1.0, 3.0, 1.26732339065, 3.0, 20, 21:25:21.095232
1, 0, 0.4, 1.0, 3.01036849617, 1.14342354405, 3.01036849617, 1.0, 2.62439530646, 20, 21:25:27.636598
1, 1, 0.55, 1.0, 3.4019959819, 1.0, 3.4019959819, 1.0, 2.62439530646, 20, 21:25:34.391791
1, 2, 0.45, 1.0, 3.36631982908, 1.0, 3.36631982908, 0.608581807205, 2.62439530646, 20, 21:25:40.548665
1, 3, 0.4, 1.0, 3.4019959819, 1.0, 3.4019959819, 1.0, 2.62439530646, 20, 21:25:47.453558
1, 4, 0.4, 1.42765400827, 3.4019959819, 1.0, 3.4019959819, 1.28923954049, 2.62439530646, 20, 21:25:55.451339
2, 0, 0.3, 1.0, 3.4019959819, 1.0, 3.4019959819, 1.0, 2.62439530646, 20, 21:26:02.392515
2, 1, 0.45, 1.0, 3.4019959819, 1.28597918961, 3.4019959819, 1.0, 2.62439530646, 20, 21:26:08.970687
2, 2, 0.5, 1.2555904055, 3.4019959819, 1.0, 3.4019959819, 1.0, 2.62439530646, 20, 21:26:16.051603
2, 3, 0.45, 0.89744071678, 3.4019959819, 1.0, 3.4019959819, 1.0, 2.62439530646, 20, 21:26:22.336484
2, 4, 0.35, 1.0, 3.4019959819, 1.17798429706, 3.4019959819, 1.0, 2.62439530646, 20, 21:26:29.209010
3, 0, 0.65, 0.887528241415, 3.4019959819, 1.0, 3.4019959819, 1.0, 2.62439530646, 20, 21:26:36.012937
3, 1, 0.35, 1.2555904055, 3.4019959819, 1.0, 3.4019959819, 1.0, 2.62439530646, 20, 21:26:42.736821
3, 2, 0.4, 1.2555904055, 3.4019959819, 1.0, 3.4019959819, 1.0, 2.62439530646, 20, 21:26:49.295050
3, 3, 0.45, 1.2555904055, 3.4019959819, 1.0, 3.4019959819, 1.0, 3.04732922696, 20, 21:26:55.710550
3, 4, 0.3, 1.2555904055, 3.4019959819, 1.05344689006, 3.4019959819, 1.4772852178, 2.62439530646, 20, 21:27:02.418938
4, 0, 0.55, 0.887528241415, 3.4019959819, 1.0, 3.4019959819, 1.0, 2.62439530646, 20, 21:27:08.680254
4, 1, 0.4, 0.887528241415, 3.4019959819, 1.0, 3.4019959819, 1.0, 2.62439530646, 20, 21:27:15.158401
4, 2, 0.4, 0.887528241415, 3.4019959819, 1.0, 3.4019959819, 1.0, 2.62439530646, 20, 21:27:21.709443
4, 3, 0.5, 0.887528241415, 3.4019959819, 0.843065763548, 3.4019959819, 1.0, 2.62439530646, 20, 21:27:27.329338
4, 4, 0.4, 0.887528241415, 3.4019959819, 1.0, 3.4019959819, 1.0, 2.62439530646, 20, 21:27:33.806724
5, 0, 0.25, 0.887528241415, 3.4019959819, 1.0, 3.4019959819, 1.0, 2.62439530646, 20, 21:27:40.103509
5, 1, 0.3, 0.887528241415, 3.4019959819, 1.0, 3.4019959819, 1.0, 2.62439530646, 20, 21:27:46.478118
5, 2, 0.35, 0.887528241415, 3.4019959819, 1.36501640687, 3.4019959819, 1.0, 2.87648638799, 20, 21:27:53.142857
5, 3, 0.25, 0.887528241415, 3.4019959819, 1.0, 3.4019959819, 1.0, 2.62439530646, 20, 21:28:00.294318
5, 4, 0.45, 0.887528241415, 3.4019959819, 1.0, 3.4019959819, 1.0, 2.50127328304, 20, 21:28:06.587052
6, 0, 0.4, 0.568171360774, 3.4019959819, 1.0, 3.4019959819, 1.0, 2.50127328304, 20, 21:28:12.044970
6, 1, 0.45, 0.887528241415, 3.4019959819, 1.0, 3.4019959819, 1.0, 2.50127328304, 20, 21:28:18.496276
6, 2, 0.4, 0.887528241415, 3.4019959819, 0.909103470477, 3.4019959819, 1.0, 2.50127328304, 20, 21:28:24.799909
6, 3, 0.3, 0.887528241415, 3.4019959819, 1.0, 3.4019959819, 1.0, 2.50127328304, 20, 21:28:30.635923
6, 4, 0.3, 0.887528241415, 3.4019959819, 1.0, 3.4019959819, 1.0, 2.18803087426, 20, 21:28:36.928690
7, 0, 0.45, 0.887528241415, 3.4019959819, 1.0, 3.4019959819, 1.0, 2.50127328304, 20, 21:28:43.722019
7, 1, 0.35, 0.887528241415, 3.52073132551, 1.0, 3.52073132551, 1.0, 2.50127328304, 20, 21:28:50.249691
7, 2, 0.65, 0.887528241415, 3.4019959819, 1.0, 3.4019959819, 1.0, 2.8481956969, 20, 21:28:57.680542
7, 3, 0.5, 0.887528241415, 2.90650683014, 1.0, 2.90650683014, 1.0, 2.50127328304, 20, 21:29:04.207605
7, 4, 0.45, 0.887528241415, 3.4019959819, 1.0, 3.4019959819, 1.39880638807, 2.50127328304, 20, 21:29:10.179231
8, 0, 0.25, 0.514067904991, 3.4019959819, 1.0, 3.4019959819, 1.0, 2.8481956969, 20, 21:29:16.438211
