%roundNum, %playerNum, %fitness, %myMovesWeight, %theirMovesWeight, %myPiecesWeight, %theirMovesWeight, %myMovableWeight, %theirMovableWeight, %timeIndividualFinished
0, 0, 0.5, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 15:56:01.443766
0, 1, 0.5, 1.46229667916, 3.0, 1.0, 3.0, 1.0, 3.0, 15:57:21.930413
0, 2, 0.5, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 15:58:40.306124
0, 3, 0.5, 1.1894720306, 3.0, 1.0, 3.0, 1.20460273772, 3.0, 16:00:00.706549
0, 4, 0.5, 1.0, 3.0, 0.99660634515, 3.0, 1.0, 3.0, 16:01:21.627101
1, 0, 0.5, 1.0, 3.0, 0.99660634515, 3.0, 1.0, 3.0, 16:02:42.741093
1, 1, 0.5, 1.0, 3.0, 0.99660634515, 3.0, 1.0, 3.0, 16:04:03.807484
1, 2, 0.5, 1.0, 3.0, 0.99660634515, 3.0, 1.0, 3.0, 16:05:24.983966
1, 3, 0.5, 1.0, 3.0, 0.99660634515, 3.0, 1.0, 3.0, 16:06:46.135759
1, 4, 0.5, 1.0, 3.0, 1.16387152237, 3.0, 1.0, 3.0, 16:08:07.168328
2, 0, 0.5, 1.0, 2.5963840433, 1.16387152237, 2.5963840433, 1.0, 3.0, 16:09:28.730037
2, 1, 0.5, 1.0, 3.0, 1.16387152237, 3.0, 1.0, 3.0, 16:10:49.439601
2, 2, 0.5, 1.0, 3.0, 1.16387152237, 3.0, 1.0, 2.98881000338, 16:12:12.424668
2, 3, 0.5, 1.0, 3.0, 1.16387152237, 3.0, 1.0, 3.0, 16:13:33.350870
2, 4, 0.5, 1.0, 3.0, 1.30017223841, 3.0, 1.0, 2.5515596807, 16:14:55.575691
3, 0, 0.5, 1.0, 3.0, 1.30017223841, 3.0, 1.0, 2.5515596807, 16:16:17.928014
3, 1, 0.5, 1.0, 3.0, 1.30017223841, 3.0, 1.0, 2.5515596807, 16:17:40.268823
3, 2, 0.5, 1.0, 3.0, 1.30017223841, 3.0, 1.0, 2.22331262606, 16:19:02.180590
3, 3, 0.5, 1.0, 3.0, 1.30017223841, 3.0, 1.0, 2.5515596807, 16:20:24.609732
3, 4, 0.5, 1.0, 3.0, 1.30017223841, 3.0, 1.0, 2.5515596807, 16:21:46.949592
4, 0, 0.5, 1.0, 3.0, 1.30017223841, 3.0, 1.0, 2.5515596807, 16:23:09.062330
4, 1, 0.5, 0.512670206496, 3.0, 1.30017223841, 3.0, 1.0, 2.5515596807, 16:24:30.373490
4, 2, 0.5, 0.717282667903, 3.0, 1.30017223841, 3.0, 1.0, 2.91599284249, 16:25:51.503219
4, 3, 0.5, 1.0, 3.0, 1.30017223841, 3.0, 1.0, 2.5515596807, 16:27:12.503449
4, 4, 0.5, 0.845367344706, 2.55537461134, 1.14312678568, 2.55537461134, 1.0, 2.5515596807, 16:28:36.253714
5, 0, 0.5, 0.845367344706, 2.49889235652, 1.14312678568, 2.49889235652, 1.13380740111, 2.5515596807, 16:29:59.911035
5, 1, 0.5, 0.845367344706, 2.55537461134, 1.52595160224, 2.55537461134, 1.0, 2.5515596807, 16:31:23.910134
5, 2, 0.5, 0.845367344706, 2.55537461134, 1.14312678568, 2.55537461134, 0.794812354271, 2.5515596807, 16:32:45.300651
5, 3, 0.5, 0.845367344706, 2.55537461134, 0.964199294802, 2.55537461134, 1.0, 2.5515596807, 16:34:09.277701
5, 4, 0.5, 0.845367344706, 2.55537461134, 1.14312678568, 2.55537461134, 1.0, 2.5515596807, 16:35:33.160185
6, 0, 0.5, 0.845367344706, 2.55537461134, 1.14312678568, 2.55537461134, 1.0, 2.5515596807, 16:36:56.865749
6, 1, 0.5, 0.845367344706, 2.55537461134, 1.14312678568, 2.55537461134, 1.0, 2.5515596807, 16:38:20.549670
6, 2, 0.5, 0.845367344706, 2.16745956081, 1.14312678568, 2.16745956081, 1.07015355398, 2.5515596807, 16:39:43.688608
