%roundNum, %playerNum, %fitness, %myMovesWeight, %theirMovesWeight, %myPiecesWeight, %theirMovesWeight, %myMovableWeight, %theirMovableWeight, %timeIndividualFinished
0, 0, 0.5, 1.0, 3.0, 1.0, 3.0, 1.0, 3.16198482579, 15:40:30.303320
0, 1, 0.5, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 15:40:36.193865
0, 2, 0.5, 0.56551377785, 3.0, 1.0, 3.0, 1.0, 3.0, 15:40:42.140990
0, 3, 0.5, 1.0, 3.0, 0.973496776237, 3.0, 1.23085997726, 3.0, 15:40:48.029560
0, 4, 0.5, 1.0, 3.36112577538, 1.0, 3.36112577538, 1.0, 3.0, 15:40:53.778919
1, 0, 0.5, 1.0, 3.36112577538, 1.0, 3.36112577538, 1.0, 3.0, 15:40:59.684499
1, 1, 0.5, 1.0, 3.36112577538, 1.0, 3.36112577538, 1.0, 3.0, 15:41:05.429920
1, 2, 0.5, 1.0, 3.36112577538, 1.0, 3.36112577538, 1.0, 3.0, 15:41:10.876438
1, 3, 0.5, 1.0, 3.70628964091, 1.0, 3.70628964091, 1.0, 3.0, 15:41:16.475565
1, 4, 0.5, 1.0, 3.36112577538, 1.0, 3.36112577538, 1.0, 3.0, 15:41:23.137337
2, 0, 0.5, 1.0, 3.42379769106, 1.4955135006, 3.42379769106, 1.0, 2.57470305433, 15:41:28.608742
2, 1, 0.5, 1.0, 3.36112577538, 1.20552167026, 3.36112577538, 1.0, 3.0, 15:41:33.847726
2, 2, 0.5, 1.17286951833, 3.36112577538, 0.786901270569, 3.36112577538, 1.0, 3.0, 15:41:39.223733
2, 3, 0.5, 1.0, 3.36112577538, 1.0, 3.36112577538, 1.0, 3.0, 15:41:44.548609
2, 4, 0.5, 1.0, 2.87386027299, 0.618091981387, 2.87386027299, 1.0, 3.0, 15:41:49.793731
