%roundNum, %playerNum, %fitness, %myMovesWeight, %theirMovesWeight, %myPiecesWeight, %theirMovesWeight, %myMovableWeight, %theirMovableWeight, %timeIndividualFinished
0, 0, 0.5, 1.0, 3.0, 1.0, 3.0, 0.632613411167, 3.0, 15:56:30.107565
0, 1, 0.5, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 15:57:48.988249
0, 2, 0.5, 1.0, 3.0, 1.0, 3.0, 1.0, 2.92385891612, 15:59:10.456031
0, 3, 0.5, 1.0, 2.52630409494, 1.0, 2.52630409494, 1.0, 3.0, 16:00:29.529191
0, 4, 0.5, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:01:48.373927
1, 0, 0.5, 1.0, 3.0, 1.0, 3.0, 1.0, 2.92689033109, 16:03:10.002942
1, 1, 0.5, 1.0, 3.0, 0.618870348315, 3.0, 1.0, 3.0, 16:04:29.143318
1, 2, 0.5, 1.0, 2.80259338264, 1.0, 2.80259338264, 1.0, 3.0, 16:05:48.307901
1, 3, 0.5, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:07:07.379928
1, 4, 0.5, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:08:26.411531
2, 0, 0.5, 1.0, 3.0, 1.0, 3.0, 1.0, 3.04635523162, 16:09:45.478180
2, 1, 0.5, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:11:04.298543
2, 2, 0.5, 1.32010805233, 3.0, 1.0, 3.0, 0.56483613895, 3.0, 16:12:25.647400
2, 3, 0.5, 1.26586455071, 2.92385941014, 0.56523632974, 2.92385941014, 1.0, 3.0, 16:13:46.885798
2, 4, 0.5, 1.01869970707, 2.90756175597, 1.0, 2.90756175597, 1.0, 3.0, 16:15:08.163507
3, 0, 0.5, 1.01869970707, 2.98445967301, 1.0, 2.98445967301, 1.0, 3.0, 16:16:29.720803
3, 1, 0.5, 1.01869970707, 2.90756175597, 1.0, 2.90756175597, 1.0, 3.0, 16:17:51.120977
3, 2, 0.5, 1.01869970707, 2.90756175597, 1.0, 2.90756175597, 1.0, 3.0, 16:19:12.559846
3, 3, 0.5, 1.01869970707, 3.32045721685, 1.0, 3.32045721685, 1.0, 3.0, 16:20:32.372374
3, 4, 0.5, 0.782715304357, 2.90756175597, 1.0, 2.90756175597, 1.0, 3.0, 16:21:51.787372
4, 0, 0.5, 0.782715304357, 2.90756175597, 1.0, 2.90756175597, 1.0, 3.0, 16:23:11.102290
4, 1, 0.5, 0.782715304357, 2.90756175597, 1.0, 2.90756175597, 1.0, 3.0, 16:24:30.391380
4, 2, 0.5, 0.782715304357, 2.90756175597, 1.0, 2.90756175597, 1.0, 3.0, 16:25:49.712608
4, 3, 0.5, 0.782715304357, 2.90756175597, 1.0, 2.90756175597, 1.0, 3.0, 16:27:09.294110
4, 4, 0.5, 0.782715304357, 2.90756175597, 1.0, 2.90756175597, 1.40771518607, 3.0, 16:28:28.569072
5, 0, 0.5, 0.782715304357, 2.90756175597, 1.0, 2.90756175597, 1.40771518607, 3.0, 16:29:47.986802
5, 1, 0.5, 0.782715304357, 2.90756175597, 1.0, 2.90756175597, 1.40771518607, 3.0, 16:31:07.424793
5, 2, 0.5, 0.782715304357, 2.90756175597, 1.0, 2.90756175597, 1.40771518607, 2.7931348754, 16:32:28.695818
5, 3, 0.5, 0.782715304357, 2.90756175597, 1.0, 2.90756175597, 1.31819209413, 3.0, 16:33:50.064566
5, 4, 0.5, 0.782715304357, 2.90756175597, 1.0, 2.90756175597, 1.40771518607, 3.20709037474, 16:35:09.378098
6, 0, 0.5, 0.782715304357, 2.90756175597, 1.0, 2.90756175597, 1.40771518607, 3.20709037474, 16:36:28.578003
6, 1, 0.5, 0.782715304357, 2.90756175597, 1.1426232435, 2.90756175597, 1.40771518607, 3.20709037474, 16:37:47.861392
6, 2, 0.5, 0.782715304357, 2.90756175597, 1.0, 2.90756175597, 1.40771518607, 3.20709037474, 16:39:07.138693
6, 3, 0.5, 0.782715304357, 2.90756175597, 1.35021086245, 2.90756175597, 1.40771518607, 3.20709037474, 16:40:26.454836
6, 4, 0.5, 0.782715304357, 2.90756175597, 1.0, 2.90756175597, 1.38903772192, 3.20709037474, 16:41:45.673496
7, 0, 0.5, 0.782715304357, 2.90756175597, 1.0, 2.90756175597, 1.38903772192, 3.20709037474, 16:43:05.067030
7, 1, 0.5, 0.616475219925, 2.90756175597, 1.0, 2.90756175597, 1.38903772192, 3.20709037474, 16:44:24.886025
7, 2, 0.5, 0.782715304357, 2.90756175597, 1.0, 2.90756175597, 1.36203282453, 3.20709037474, 16:45:44.233500
7, 3, 0.5, 0.782715304357, 2.90756175597, 1.0, 2.90756175597, 1.38903772192, 3.20709037474, 16:47:03.638856
7, 4, 0.5, 0.782715304357, 2.90756175597, 1.01868448988, 2.90756175597, 1.38903772192, 3.20709037474, 16:48:23.170990
8, 0, 0.5, 0.782715304357, 3.11856471858, 1.01868448988, 3.11856471858, 1.38903772192, 3.20709037474, 16:49:42.364986
8, 1, 0.5, 0.782715304357, 2.90756175597, 1.01868448988, 2.90756175597, 1.38903772192, 3.20709037474, 16:51:01.654584
8, 2, 0.5, 0.782715304357, 2.90756175597, 1.01868448988, 2.90756175597, 1.38903772192, 3.20709037474, 16:52:20.852841
8, 3, 0.5, 0.782715304357, 2.90756175597, 0.813842901377, 2.90756175597, 1.05334611655, 3.20709037474, 16:53:40.069119
8, 4, 0.5, 0.782715304357, 2.90756175597, 1.01868448988, 2.90756175597, 1.38903772192, 3.20709037474, 16:54:59.373366
9, 0, 0.5, 0.782715304357, 2.90756175597, 1.01868448988, 2.90756175597, 1.38903772192, 3.20709037474, 16:56:18.674302
9, 1, 0.5, 0.782715304357, 2.90756175597, 1.01868448988, 2.90756175597, 1.38903772192, 3.20709037474, 16:57:37.993070
9, 2, 0.5, 0.782715304357, 2.90756175597, 1.01868448988, 2.90756175597, 1.38903772192, 3.20709037474, 16:58:57.366331
9, 3, 0.5, 0.782715304357, 2.90756175597, 0.620809904904, 2.90756175597, 1.38903772192, 3.20709037474, 17:00:16.967670
9, 4, 0.5, 0.782715304357, 2.90756175597, 0.649340313321, 2.90756175597, 1.38903772192, 3.20709037474, 17:01:36.388994
