%roundNum, %playerNum, %fitness, %myMovesWeight, %theirMovesWeight, %myPiecesWeight, %theirMovesWeight, %myMovableWeight, %theirMovableWeight, %timeIndividualFinished
0, 0, 0.5, 1.0, 3.4832674122, 1.0, 3.4832674122, 1.0, 2.57262428188, 15:56:33.360728
0, 1, 0.5, 1.0, 3.44090038097, 1.12191563247, 3.44090038097, 1.0, 3.0, 15:57:52.959475
0, 2, 0.5, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 15:59:11.797846
0, 3, 0.5, 1.0, 2.96901501784, 1.0, 2.96901501784, 1.12305365462, 3.0, 16:00:32.857516
0, 4, 0.5, 1.0, 3.0, 1.46791417905, 3.0, 1.0, 3.0, 16:01:51.821617
1, 0, 0.5, 1.0, 3.0, 1.46791417905, 3.0, 1.0, 3.0, 16:03:11.033387
1, 1, 0.5, 1.0, 3.0, 1.46791417905, 3.0, 1.09956527907, 3.0, 16:04:32.423550
1, 2, 0.5, 1.0, 3.0, 1.46791417905, 3.0, 1.0, 3.0, 16:05:51.679300
1, 3, 0.5, 0.507277460894, 3.0, 1.46791417905, 3.0, 1.0, 2.52489093502, 16:07:13.779700
1, 4, 0.5, 1.0, 3.0, 1.46791417905, 3.0, 1.0, 3.0, 16:08:32.940631
2, 0, 0.5, 1.09220227776, 3.0, 1.46791417905, 3.0, 1.0, 3.0, 16:09:54.168526
2, 1, 0.5, 1.0, 3.0, 1.46791417905, 3.0, 1.0, 3.0, 16:11:13.078692
2, 2, 0.5, 1.0, 3.0, 1.46791417905, 3.0, 1.0, 3.0, 16:12:32.072756
2, 3, 0.5, 1.0, 3.0, 1.46791417905, 3.0, 1.0, 3.0, 16:13:50.945150
2, 4, 0.5, 1.0, 3.0, 0.976234998031, 3.0, 1.27668213795, 3.13184447013, 16:15:12.492004
3, 0, 0.5, 1.0, 3.0, 0.976234998031, 3.0, 1.27668213795, 3.13184447013, 16:16:34.129851
3, 1, 0.5, 1.0, 3.43508118681, 0.976234998031, 3.43508118681, 1.69493581488, 3.13184447013, 16:17:55.384636
3, 2, 0.5, 0.748947322954, 3.0, 0.976234998031, 3.0, 0.783696991773, 3.13184447013, 16:19:17.691631
3, 3, 0.5, 1.0, 2.57056049992, 0.976234998031, 2.57056049992, 1.3671158158, 3.13184447013, 16:20:38.887785
3, 4, 0.5, 1.0, 3.0, 1.32545337269, 3.0, 1.27668213795, 3.13184447013, 16:22:00.508746
4, 0, 0.5, 1.0, 2.5551820812, 1.32545337269, 2.5551820812, 1.27668213795, 3.13184447013, 16:23:24.301276
4, 1, 0.5, 1.0, 3.0, 1.32545337269, 3.0, 1.74625309338, 2.64733137294, 16:24:42.730329
