%roundNum, %playerNum, %fitness, %myMovesWeight, %theirMovesWeight, %myPiecesWeight, %theirMovesWeight, %myMovableWeight, %theirMovableWeight, %timeIndividualFinished
0, 0, 0.75, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 15:25:49.023012
0, 1, 0.9, 1.0, 3.12237446102, 1.0, 3.12237446102, 1.0, 3.0, 15:25:59.547667
0, 2, 1.0, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 15:26:11.407949
0, 3, 1.0, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 15:26:22.409518
0, 4, 0.95, 1.0, 2.68489160514, 1.0, 2.68489160514, 1.0, 3.0, 15:26:34.328458
1, 0, 1.0, 0.700092995268, 2.68489160514, 1.0, 2.68489160514, 1.0, 3.0, 15:26:45.539767
1, 1, 0.95, 0.607099062501, 2.68489160514, 1.0, 2.68489160514, 1.0, 3.0, 15:26:57.179285
1, 2, 0.95, 1.0, 2.68489160514, 1.0, 2.68489160514, 1.0, 3.0, 15:27:08.286739
1, 3, 0.95, 1.0, 2.68489160514, 1.0, 2.68489160514, 1.0, 3.0, 15:27:19.405291
1, 4, 0.95, 1.0, 2.47835272337, 1.0, 2.47835272337, 1.0, 3.0, 15:27:31.252170
2, 0, 0.95, 1.0, 2.47835272337, 1.0, 2.47835272337, 1.0, 3.0, 15:27:42.991236
2, 1, 0.85, 1.0, 2.47835272337, 1.0, 2.47835272337, 1.0, 3.09513462839, 15:27:57.070697
2, 2, 0.95, 1.0, 2.47835272337, 0.997861851751, 2.47835272337, 1.45033684917, 3.0, 15:28:10.119102
2, 3, 0.85, 1.0, 2.6437832575, 1.0, 2.6437832575, 0.742481858904, 3.18270017279, 15:28:22.737526
2, 4, 1.0, 1.0, 2.35132827825, 1.0, 2.35132827825, 1.0, 3.0, 15:28:34.991434
3, 0, 0.95, 1.0, 2.35132827825, 1.0, 2.35132827825, 1.0, 3.0, 15:28:45.685532
