%roundNum, %playerNum, %fitness, %myMovesWeight, %theirMovesWeight, %myPiecesWeight, %theirMovesWeight, %myMovableWeight, %theirMovableWeight, %timeIndividualFinished
0, 0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 15:07:20.920681
0, 1, 1.0, 1.0, 0.913770608595, 0.0462372551469, 0.913770608595, 0.0, 0.0, 15:07:42.471291
0, 2, 0.95, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 15:08:02.095679
0, 3, 0.95, 1.0, 1.0, -0.0316805170596, 1.0, 0.0, 0.0, 15:08:21.329816
0, 4, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 15:08:41.547910
1, 0, 0.9, 1.0, 1.0, 0.0, 1.0, 0.413602163189, -0.451488586375, 15:09:04.969079
1, 1, 0.95, 1.0, 1.0, -0.348522301721, 1.0, 0.0, 0.0370278515848, 15:09:23.861281
1, 2, 0.95, 1.0, 1.283129427, 0.0, 1.283129427, 0.0, 0.0, 15:09:42.462841
1, 3, 0.95, 1.0, 1.0, 0.0, 1.0, 0.265722467879, 0.0, 15:10:02.482866
1, 4, 0.95, 1.0, 1.0, -0.476014251153, 1.0, 0.0, 0.0, 15:10:23.465615
2, 0, 0.95, 1.0, 1.0, -0.476014251153, 1.0, 0.0, 0.0, 15:10:44.317568
2, 1, 1.0, 1.0, 1.0, -0.476014251153, 1.0, 0.0, 0.214933316738, 15:11:04.882232
