%roundNum, %fitness, %myMovesWeight, %theirMovesWeight, %myPiecesWeight, %theirMovesWeight, %myMovableWeight, %theirMovableWeight, %roundEndTime
1, 0.76, 0.772667970444, 1.0, 1.05637416085, 1.0, 1.0, 0.646534777664, 22:06:11.073663
1, 0.72, 1.0, 1.0, 1.0, 1.0, 1.0, 1.48370210477, 22:06:11.073663
1, 0.72, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 22:06:11.073663
1, 0.76, 1.0, 1.45257089396, 0.689974929493, 1.45257089396, 1.0, 1.0, 22:06:11.073663
1, 0.72, 1.0, 1.0, 1.0, 1.0, 1.0, 1.06689018822, 22:06:11.073663
1, 0.72, 1.0, 0.839186855908, 1.0, 0.839186855908, 1.0, 1.0, 22:06:11.073663
1, 0.72, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 22:06:11.073663
1, 0.68, 1.42399836624, 1.0, 1.0, 1.0, 1.0, 1.0, 22:06:11.073663
1, 0.72, 1.0, 1.4329456827, 1.35069528963, 1.4329456827, 1.0, 1.0, 22:06:11.073663
1, 0.72, 1.0, 1.0, 1.43599541122, 1.0, 1.0, 1.0, 22:06:11.073663
2, 0.72, 1.0, 1.10463075513, 1.11311276231, 1.10463075513, 1.0, 1.0, 22:06:56.941770
2, 0.706666666667, 1.493275848, 1.45257089396, 1.10182871134, 1.45257089396, 1.0, 1.0, 22:06:56.941770
2, 0.706666666667, 1.0, 1.45257089396, 0.689974929493, 1.45257089396, 1.0, 1.0, 22:06:56.941770
2, 0.706666666667, 1.0, 1.45257089396, 0.689974929493, 1.45257089396, 1.0, 1.0, 22:06:56.941770
2, 0.693333333333, 1.0, 0.984254384274, 0.310072123779, 0.984254384274, 1.0, 1.0, 22:06:56.941770
2, 0.693333333333, 1.0, 1.06482898916, 0.689974929493, 1.06482898916, 1.0, 1.0, 22:06:56.941770
2, 0.706666666667, 1.0, 1.45257089396, 1.05837894454, 1.45257089396, 1.0, 0.687501084868, 22:06:56.941770
2, 0.706666666667, 1.0, 1.45257089396, 0.689974929493, 1.45257089396, 1.0, 1.0, 22:06:56.941770
2, 0.72, 0.914068455814, 1.45257089396, 0.689974929493, 1.45257089396, 1.0, 1.22041282385, 22:06:56.941770
2, 0.693333333333, 1.15666919602, 1.45257089396, 0.935444506802, 1.45257089396, 1.0, 1.0, 22:06:56.941770
3, 0.686666666667, 0.914068455814, 1.45257089396, 0.689974929493, 1.45257089396, 1.21588209778, 1.22041282385, 22:08:07.446031
3, 0.693333333333, 0.914068455814, 1.45257089396, 0.598838745439, 1.45257089396, 1.0, 1.22041282385, 22:08:07.446031
3, 0.706666666667, 0.64013433413, 1.09533780564, 0.689974929493, 1.09533780564, 1.0, 1.22041282385, 22:08:07.446031
3, 0.686666666667, 0.914068455814, 1.45257089396, 0.689974929493, 1.45257089396, 1.0, 1.22041282385, 22:08:07.446031
3, 0.686666666667, 0.932521428066, 1.45257089396, 0.689974929493, 1.45257089396, 1.0, 1.22041282385, 22:08:07.446031
3, 0.7, 0.914068455814, 1.45257089396, 0.689974929493, 1.45257089396, 0.952815140249, 1.22041282385, 22:08:07.446031
3, 0.686666666667, 0.914068455814, 1.15508900269, 0.689974929493, 1.15508900269, 1.0, 1.22041282385, 22:08:07.446031
3, 0.693333333333, 0.854721213357, 1.8358798989, 0.689974929493, 1.8358798989, 1.37393355315, 1.22041282385, 22:08:07.446031
3, 0.686666666667, 0.914068455814, 1.45257089396, 0.689974929493, 1.45257089396, 1.0, 1.22041282385, 22:08:07.446031
3, 0.693333333333, 1.3324644977, 1.45257089396, 0.689974929493, 1.45257089396, 1.32358681326, 1.22041282385, 22:08:07.446031
4, 0.7, 0.64013433413, 1.09533780564, 0.972740504846, 1.09533780564, 1.0, 1.22041282385, 22:09:50.568942
4, 0.688, 0.7633349111, 1.09533780564, 0.371562654251, 1.09533780564, 1.0, 0.868641003467, 22:09:50.568942
4, 0.704, 0.64013433413, 1.09533780564, 0.689974929493, 1.09533780564, 1.0, 1.22041282385, 22:09:50.568942
4, 0.688, 0.782425244402, 1.09533780564, 0.689974929493, 1.09533780564, 1.0, 1.22041282385, 22:09:50.568942
4, 0.7, 0.64013433413, 1.09533780564, 0.689974929493, 1.09533780564, 0.62612769389, 1.57250416408, 22:09:50.568942
4, 0.708, 0.64013433413, 1.58888452038, 0.689974929493, 1.58888452038, 1.0, 1.22041282385, 22:09:50.568942
4, 0.704, 0.64013433413, 1.09533780564, 0.689974929493, 1.09533780564, 1.0, 1.22041282385, 22:09:50.568942
4, 0.696, 0.64013433413, 1.09533780564, 0.689974929493, 1.09533780564, 1.0, 1.55769533443, 22:09:50.568942
4, 0.684, 0.64013433413, 1.09533780564, 0.395039900015, 1.09533780564, 1.08787358472, 1.22041282385, 22:09:50.568942
4, 0.708, 0.64013433413, 1.09533780564, 0.689974929493, 1.09533780564, 0.849128643001, 1.22041282385, 22:09:50.568942
5, 0.701333333333, 0.64013433413, 1.09533780564, 0.989187071409, 1.09533780564, 0.699236573101, 0.819056394064, 22:11:48.142106
5, 0.709333333333, 0.64013433413, 1.09533780564, 0.689974929493, 1.09533780564, 0.851914140445, 1.22041282385, 22:11:48.142106
