%roundNum, %fitness, %myMovesWeight, %theirMovesWeight, %myPiecesWeight, %theirMovesWeight, %myMovableWeight, %theirMovableWeight, %generationEndTime, %modelsGenerationNum, %modelDiversity, %percentCorrect
1, 1000017.90695, 1.29959591779, 0.476395685674, 0.542950958834, 0.476395685674, 2.86167440853, 7.81328299324, 00:12:58.364182, 1, 17.9069538027, 0.333333333333
1, 1000024.72203, 3.34497245618, -1.45843841238, 5.68354683365, -1.45843841238, 0.54512597821, -4.65626723448, 00:12:58.364182, 1, 24.7220300497, 0.333333333333
1, 1000016.50497, -1.39845924062, -0.737636760192, -3.88110815927, -0.737636760192, -0.513216002798, 1.37220751096, 00:12:58.364182, 1, 16.5049659324, 0.333333333333
1, 1000015.24669, 2.84641000889, -2.15114100034, -0.416159589266, -2.15114100034, -3.98716280337, 4.24619748982, 00:12:58.364182, 1, 15.2466928994, 0.333333333333
1, 13.9361409853, 3.58522123449, 4.78251651163, 1.08309895897, 4.78251651163, -0.0620376792611, 2.9427224344, 00:12:58.364182, 1, 13.9361409853, 0.0
1, 1000010.70962, 0.607911226853, 1.70652962263, -2.59899037985, 1.70652962263, 0.581512753304, 3.18650722891, 00:12:58.364182, 1, 10.7096246276, 0.333333333333
1, 2000015.23697, 2.596322352, -1.91401746404, -1.91331056243, -1.91401746404, 2.55814587063, -1.35057838778, 00:12:58.364182, 1, 15.2369744295, 0.666666666667
1, 1000019.27148, 3.54965776929, 5.6345599135, 3.02608044451, 5.6345599135, 1.05914583911, -2.18160472434, 00:12:58.364182, 1, 19.2714827446, 0.333333333333
1, 1000013.36097, 0.328671276004, -1.00539998446, -4.62776037259, -1.00539998446, -1.01189240589, 1.35780488509, 00:12:58.364182, 1, 13.3609674818, 0.333333333333
1, 1000011.50863, -0.158656146011, 2.81465522644, 2.1383542562, 2.81465522644, 0.564957376439, 0.965996338582, 00:12:58.364182, 1, 11.5086263992, 0.333333333333
1, 1000029.52455, -2.0647861073, 1.87267072592, -3.2468747607, 1.87267072592, 3.69654471389, 8.39973441639, 00:12:58.364182, 1, 29.5245511473, 0.333333333333
