%roundNum, %fitness, %myMovesWeight, %theirMovesWeight, %myPiecesWeight, %theirMovesWeight, %myMovableWeight, %theirMovableWeight, %roundEndTime
1, 0.6, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 19:23:50.287128
1, 0.6, 1.0, 0.616486482824, 1.0, 0.616486482824, 1.0, 1.0, 19:23:50.287128
1, 0.6, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 19:23:50.287128
1, 0.6, 1.0, 0.893090791803, 1.20754339874, 0.893090791803, 1.0, 1.0, 19:23:50.287128
1, 0.6, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 19:23:50.287128
1, 0.6, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 19:23:50.287128
1, 0.6, 1.19900229161, 0.715749376078, 1.0, 0.715749376078, 1.0, 1.0, 19:23:50.287128
1, 0.6, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 19:23:50.287128
1, 0.6, 1.0, 1.23703649609, 0.927543949269, 1.23703649609, 1.39386646403, 1.0, 19:23:50.287128
1, 0.6, 1.0, 1.0, 1.20699931566, 1.0, 1.0, 1.0, 19:23:50.287128
