%roundNum, %fitness, %myMovesWeight, %theirMovesWeight, %myPiecesWeight, %theirMovesWeight, %myMovableWeight, %theirMovableWeight, %roundEndTime
1, 0.52, 1.0, 1.0, 0.560026239955, 1.0, 1.0, 1.0, 22:06:20.070396
1, 0.56, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 22:06:20.070396
1, 0.4, 1.0, 1.0, 1.29768589588, 1.0, 1.0, 0.553635481103, 22:06:20.070396
1, 0.52, 1.0, 0.760353421037, 0.812959368067, 0.760353421037, 1.0, 1.0, 22:06:20.070396
1, 0.52, 1.0, 1.0, 1.0, 1.0, 1.28789067694, 1.0, 22:06:20.070396
1, 0.44, 1.0, 0.672921504785, 0.698072541209, 0.672921504785, 1.06867637278, 1.0, 22:06:20.070396
1, 0.6, 1.0, 1.0, 1.0, 1.0, 0.572403812711, 1.0, 22:06:20.070396
1, 0.48, 1.37087976773, 1.33423189469, 1.02764300444, 1.33423189469, 1.0, 1.0, 22:06:20.070396
1, 0.52, 0.585076724413, 1.0, 1.0, 1.0, 1.0, 1.0, 22:06:20.070396
1, 0.56, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 22:06:20.070396
2, 0.56, 1.0, 1.0, 0.85277368691, 1.0, 0.572403812711, 1.0, 22:07:15.260841
2, 0.52, 1.0, 0.758633999267, 1.0, 0.758633999267, 0.572403812711, 1.0, 22:07:15.260841
2, 0.586666666667, 1.0, 1.0, 1.0, 1.0, 0.490404601761, 1.17602517073, 22:07:15.260841
2, 0.573333333333, 1.0, 1.0, 1.0, 1.0, 0.572403812711, 1.0, 22:07:15.260841
2, 0.56, 1.0, 1.0, 0.860902372157, 1.0, 0.572403812711, 1.03261697473, 22:07:15.260841
2, 0.56, 1.0, 1.10601741861, 0.514434827355, 1.10601741861, 0.572403812711, 1.0, 22:07:15.260841
2, 0.573333333333, 1.0, 1.0, 1.0, 1.0, 0.572403812711, 1.0, 22:07:15.260841
2, 0.6, 0.50648820292, 1.0, 1.0, 1.0, 0.572403812711, 1.0, 22:07:15.260841
