%roundNum, %fitness, %myMovesWeight, %theirMovesWeight, %myPiecesWeight, %theirMovesWeight, %myMovableWeight, %theirMovableWeight, %roundEndTime
1, 0.4, 1.0, 1.0, 1.0, 1.0, 1.43692805719, 1.0, 21:50:42.305928
1, 0.44, 1.0, 1.0, 1.18887970902, 1.0, 1.0, 1.35691661478, 21:50:42.305928
1, 0.4, 1.02105247355, 1.0, 1.0, 1.0, 1.0, 1.0, 21:50:42.305928
1, 0.4, 1.0, 1.0, 1.0, 1.0, 1.3388088267, 1.0, 21:50:42.305928
1, 0.36, 1.4741735887, 1.0, 1.0, 1.0, 1.0, 1.0, 21:50:42.305928
1, 0.4, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 21:50:42.305928
1, 0.48, 0.501350575044, 1.0, 1.0, 1.0, 1.21562438964, 1.0, 21:50:42.305928
1, 0.44, 1.0, 1.0, 0.851393278071, 1.0, 0.804325556025, 1.0, 21:50:42.305928
1, 0.4, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 21:50:42.305928
1, 0.44, 0.878464599592, 1.0, 1.0, 1.0, 1.0, 0.513444798503, 21:50:42.305928
2, 0.48, 0.189994055719, 1.0, 0.661919875993, 1.0, 1.21562438964, 1.0, 21:51:10.871245
2, 0.48, 0.501350575044, 1.09456347166, 0.59171316647, 1.09456347166, 1.21562438964, 1.0, 21:51:10.871245
2, 0.44, 0.823977518093, 1.0, 1.0, 1.0, 1.21562438964, 1.0, 21:51:10.871245
2, 0.48, 0.501350575044, 1.0, 1.48025162596, 1.0, 1.21562438964, 1.01616503914, 21:51:10.871245
2, 0.46, 0.934153571535, 1.0, 1.0, 1.0, 1.65713858501, 0.550908828524, 21:51:10.871245
2, 0.48, 0.501350575044, 1.0, 1.0, 1.0, 1.21562438964, 1.0, 21:51:10.871245
2, 0.48, 0.501350575044, 1.0, 1.0, 1.0, 1.21562438964, 1.0, 21:51:10.871245
2, 0.48, 0.501350575044, 1.0, 1.0, 1.0, 1.21562438964, 1.0, 21:51:10.871245
2, 0.46, 0.683234972557, 1.0, 1.0, 1.0, 1.21562438964, 1.0, 21:51:10.871245
2, 0.46, 0.387965550861, 0.686660301606, 1.0, 0.686660301606, 1.21562438964, 0.795641578452, 21:51:10.871245
3, 0.48, 0.501350575044, 1.0, 1.0, 1.0, 1.21562438964, 1.0, 21:51:39.668249
3, 0.48, 0.419780820642, 1.36707719117, 1.0, 1.36707719117, 1.21562438964, 1.0, 21:51:39.668249
3, 0.493333333333, 0.0787827698132, 1.0, 1.05577623707, 1.0, 1.21562438964, 1.0, 21:51:39.668249
3, 0.466666666667, 0.501350575044, 0.794363702947, 1.09018249125, 0.794363702947, 1.46406796891, 1.0, 21:51:39.668249
3, 0.48, 0.501350575044, 0.994033670314, 1.0, 0.994033670314, 0.826662039804, 1.0, 21:51:39.668249
3, 0.48, 0.501350575044, 1.0, 1.0, 1.0, 1.21562438964, 0.868532318635, 21:51:39.668249
3, 0.466666666667, 0.501350575044, 0.717799541682, 1.44535241964, 0.717799541682, 1.21562438964, 0.86303735937, 21:51:39.668249
3, 0.48, 0.501350575044, 1.0, 1.0, 1.0, 1.21562438964, 1.0, 21:51:39.668249
3, 0.48, 0.501350575044, 1.0, 1.0, 1.0, 0.933093514089, 1.0, 21:51:39.668249
3, 0.48, 0.501350575044, 1.30952219005, 1.31560983081, 1.30952219005, 1.21562438964, 1.0, 21:51:39.668249
4, 0.5, 0.0787827698132, 1.0, 1.05577623707, 1.0, 1.21562438964, 1.0, 21:52:09.869201
4, 0.5, 0.138562571902, 1.0, 1.05577623707, 1.0, 1.21562438964, 1.0, 21:52:09.869201
4, 0.5, 0.0787827698132, 1.0, 1.05577623707, 1.0, 1.21562438964, 1.0, 21:52:09.869201
4, 0.48, 0.0787827698132, 1.42991590794, 1.05577623707, 1.42991590794, 0.765445395903, 1.0, 21:52:09.869201
4, 0.49, 0.0787827698132, 1.0, 1.05577623707, 1.0, 1.43876262446, 1.0, 21:52:09.869201
4, 0.5, 0.0787827698132, 1.18988486724, 1.05577623707, 1.18988486724, 1.21562438964, 1.0, 21:52:09.869201
4, 0.48, -0.277947684603, 1.0, 1.00935145618, 1.0, 1.21562438964, 1.11669909782, 21:52:09.869201
4, 0.5, 0.0787827698132, 1.0, 1.05577623707, 1.0, 1.21562438964, 1.0, 21:52:09.869201
4, 0.48, 0.0787827698132, 1.0, 1.05577623707, 1.0, 0.860608875602, 1.0, 21:52:09.869201
4, 0.5, 0.0787827698132, 0.930502153964, 0.855941900782, 0.930502153964, 1.21562438964, 1.0, 21:52:09.869201
5, 0.504, 0.0787827698132, 0.930502153964, 0.855941900782, 0.930502153964, 1.21562438964, 1.0, 21:52:39.934898
5, 0.504, 0.0787827698132, 0.930502153964, 0.417266387099, 0.930502153964, 1.21562438964, 1.0, 21:52:39.934898
5, 0.496, 0.0787827698132, 0.930502153964, 0.855941900782, 0.930502153964, 1.58705185775, 1.0, 21:52:39.934898
5, 0.496, 0.0787827698132, 1.01627402779, 0.855941900782, 1.01627402779, 1.52059183849, 1.25756019082, 21:52:39.934898
5, 0.504, 0.0787827698132, 0.930502153964, 0.855941900782, 0.9305021
