%roundNum, %playerNum, %fitness, %myMovesWeight, %theirMovesWeight, %myPiecesWeight, %theirPiecesWeight, %gamesPerRound
6, 0, 0.15, 1.41183485737, 1.05261349843, 0.617262232307, 1.05261349843, 20
6, 1, 0.15, 1.3794622687, 1.09428736253, 0.657819434634, 1.09428736253, 20
6, 2, 0.4, 1.42161164577, 0.738065069323, 0.617463890848, 0.738065069323, 20
6, 3, 0.3, 1.30591775754, 0.777985559455, 0.534137770512, 0.777985559455, 20
6, 4, 0.4, 1.34024907342, 0.857092505489, 0.506257636299, 0.857092505489, 20
7, 0, 0.4, 1.54578505819, 0.699351206977, 0.542603912163, 0.699351206977, 20
7, 1, 0.3, 1.47646998142, 0.681627491126, 0.53742868674, 0.681627491126, 20
7, 2, 0.2, 1.60338093268, 0.542376118945, 0.586093833295, 0.542376118945, 20
7, 3, 0.2, 1.54767155006, 0.704928485274, 0.617710787267, 0.704928485274, 20
7, 4, 0.25, 1.34093359583, 0.771422162337, 0.456250286783, 0.771422162337, 20
8, 0, 0.4, 1.64864959616, 0.578127439434, 0.472383692157, 0.578127439434, 20
8, 1, 0.3, 1.73875422912, 0.790057114286, 0.621594213138, 0.790057114286, 20
8, 2, 0.25, 1.54030218249, 0.57776317933, 0.725472303746, 0.57776317933, 20
8, 3, 0.25, 1.58914160582, 0.861378463646, 0.452212103589, 0.861378463646, 20
8, 4, 0.35, 1.42630071292, 0.832211322629, 0.718820592442, 0.832211322629, 20
9, 0, 0.4, 1.55056297825, 0.459442602498, 0.326995053998, 0.459442602498, 20
9, 1, 0.45, 1.56638363966, 0.550973498827, 0.277243217784, 0.550973498827, 20
9, 2, 0.15, 1.54356503902, 0.510300637978, 0.401770953112, 0.510300637978, 20
9, 3, 0.4, 1.62012456944, 0.534839410168, 0.299875372467, 0.534839410168, 20
9, 4, 0.4, 1.8157124422, 0.574105481877, 0.648570313481, 0.574105481877, 20
10, 0, 0.3, 1.56596551799, 0.599327070074, 0.0835247823782, 0.599327070074, 20
10, 1, 0.55, 1.40822393557, 0.537226327315, 0.282498090168, 0.537226327315, 20
10, 2, 0.4, 1.62529105399, 0.405527827079, 0.134567597703, 0.405527827079, 20
10, 3, 0.4, 1.70908080169, 0.525007022009, 0.307675534771, 0.525007022009, 20
10, 4, 0.1, 1.70468916887, 0.622786472193, 0.369816115415, 0.622786472193, 20
11, 0, 0.2, 1.22297326913, 0.5070972876, 0.256678288108, 0.5070972876, 20
11, 1, 0.2, 1.44985747786, 0.548776490549, 0.275675735954, 0.548776490549, 20
11, 2, 0.4, 1.59705467655, 0.60658007108, 0.196299092146, 0.60658007108, 20
11, 3, 0.35, 1.50169612919, 0.496621189946, 0.0965448898852, 0.496621189946, 20
11, 4, 0.4, 1.21668131994, 0.726389254092, 0.163994045597, 0.726389254092, 20
12, 0, 0.15, 1.45174287085, 0.443508698241, 0.124465456389, 0.443508698241, 20
12, 1, 0.25, 1.76167805412, 0.476150386728, 0.0635958216741, 0.476150386728, 20
12, 2, 0.3, 1.5574106049, 0.502276771455, 0.368600313854, 0.502276771455, 20
12, 3, 0.35, 1.42256650371, 0.721568820053, 0.135926667315, 0.721568820053, 20
12, 4, 0.35, 1.53768301723, 0.65453280998, 0.154821679956, 0.65453280998, 20
13, 0, 0.3, 1.4535418866, 0.687650835519, 0.137294585995, 0.687650835519, 20
13, 1, 0.35, 1.3194167668, 0.552768869123, -0.0392457596165, 0.552768869123, 20
13, 2, 0.45, 1.42445822003, 0.557548239479, 0.271893941357, 0.557548239479, 20
13, 3, 0.25, 1.26547026868, 0.578860376012, 0.17703747292, 0.578860376012, 20
13, 4, 0.4, 1.60280153635, 0.749279336752, 0.263544086489, 0.749279336752, 20
14, 0, 0.35, 1.29929039285, 0.720146949226, 0.232842910466, 0.720146949226, 20
14, 1, 0.4, 1.40418677664, 0.755267787689, 0.225059525567, 0.755267787689, 20
14, 2, 0.4, 1.24948501095, 0.613947033443, 0.351158247233, 0.613947033443, 20
14, 3, 0.3, 1.40525697151, 0.530318896953, 0.316297552816, 0.530318896953, 20
14, 4, 0.3, 1.55069331075, 0.729483049664, 0.426722630537, 0.729483049664, 20
15, 0, 0.3, 1.56139112627, 0.667465328958, 0.258300476142, 0.667465328958, 20
15, 1, 0.55, 1.35223285674, 0.646910647287, 0.2978010121, 0.646910647287, 20
15, 2, 0.4, 1.34356804084, 0.787014562781, 0.387578401015, 0.787014562781, 20
15, 3, 0.35, 1.51718423419, 0.633137830491, 0.37753012027, 0.633137830491, 20
