%roundNum, %playerNum, %fitness, %myMovesWeight, %theirMovesWeight, %myPiecesWeight, %theirMovesWeight, %myMovableWeight, %theirMovableWeight , %gamesPerRound, %timeIndividualFinished
9, 4, 0.37, 1.48655136529, 3.27194628186, 1.08698047931, 3.27194628186, 1.0, 2.28365863177, 100, 12:46:26.757178
10, 0, 0.38, 1.48655136529, 3.69487298289, 1.38029350545, 3.69487298289, 1.0, 2.54088171365, 100, 12:47:00.763390
10, 1, 0.43, 1.48655136529, 3.48737646687, 1.38029350545, 3.48737646687, 1.0, 2.54088171365, 100, 12:47:32.986667
10, 2, 0.31, 1.48655136529, 3.49108037038, 1.59140139306, 3.49108037038, 1.0, 2.54088171365, 100, 12:48:04.848765
10, 3, 0.29, 1.38061227777, 3.70593685261, 1.38029350545, 3.70593685261, 1.0, 2.54088171365, 100, 12:48:37.885948
10, 4, 0.38, 1.48655136529, 3.48737646687, 1.38029350545, 3.48737646687, 1.0, 2.54088171365, 100, 12:49:11.769291
11, 0, 0.26, 1.48655136529, 3.86922576423, 1.78856153403, 3.86922576423, 0.707593151897, 2.54088171365, 100, 12:49:44.257203
11, 1, 0.37, 1.48655136529, 3.48737646687, 1.38029350545, 3.48737646687, 1.0, 2.17034494732, 100, 12:50:16.364449
11, 2, 0.36, 1.16888132266, 3.48737646687, 1.428990193, 3.48737646687, 1.0, 2.54088171365, 100, 12:50:48.330364
11, 3, 0.41, 1.48655136529, 3.48737646687, 1.38029350545, 3.48737646687, 1.0, 2.54088171365, 100, 12:51:22.333330
11, 4, 0.39, 1.48655136529, 3.55178390222, 1.38029350545, 3.55178390222, 1.0, 2.54088171365, 100, 12:51:55.148319
12, 0, 0.39, 1.48655136529, 3.81206724593, 1.38029350545, 3.81206724593, 1.0, 2.54088171365, 100, 12:52:28.282835
12, 1, 0.37, 1.40012774996, 3.48737646687, 1.38029350545, 3.48737646687, 1.0, 2.54088171365, 100, 12:53:01.744326
12, 2, 0.44, 1.48655136529, 3.23092642495, 1.38029350545, 3.23092642495, 1.0, 2.49828343809, 100, 12:53:36.527611
12, 3, 0.33, 1.58641031882, 3.48737646687, 1.61084747176, 3.48737646687, 1.0, 2.54088171365, 100, 12:54:10.806588
12, 4, 0.35, 1.48655136529, 3.48737646687, 1.38029350545, 3.48737646687, 1.0, 2.54088171365, 100, 12:54:42.441705
13, 0, 0.37, 1.16869405493, 3.23092642495, 1.38029350545, 3.23092642495, 1.0, 2.49828343809, 100, 12:55:15.058762
13, 1, 0.35, 1.48655136529, 3.23092642495, 1.38029350545, 3.23092642495, 1.0, 2.49828343809, 100, 12:55:48.065835
13, 2, 0.31, 1.48655136529, 3.23092642495, 1.38029350545, 3.23092642495, 1.0, 2.49828343809, 100, 12:56:21.011424
13, 3, 0.39, 1.48655136529, 3.23092642495, 1.38029350545, 3.23092642495, 1.0, 2.49828343809, 100, 12:56:53.829573
13, 4, 0.36, 1.48655136529, 3.23092642495, 1.38029350545, 3.23092642495, 1.0, 2.62987419904, 100, 12:57:28.115759
14, 0, 0.4, 1.48655136529, 3.23092642495, 1.38029350545, 3.23092642495, 1.0, 2.49828343809, 100, 12:58:00.909020
14, 1, 0.37, 1.48655136529, 3.23092642495, 1.38029350545, 3.23092642495, 1.0, 2.49828343809, 100, 12:58:34.459358
14, 2, 0.32, 1.45328398144, 3.23092642495, 1.38029350545, 3.23092642495, 1.0, 2.49828343809, 100, 12:59:08.385912
14, 3, 0.34, 1.48655136529, 3.23092642495, 1.38029350545, 3.23092642495, 1.0, 2.49828343809, 100, 12:59:40.879256
14, 4, 0.49, 1.48655136529, 3.23092642495, 1.38029350545, 3.23092642495, 1.03997321756, 2.49828343809, 100, 13:00:13.470081
15, 0, 0.43, 1.48655136529, 3.23092642495, 1.38029350545, 3.23092642495, 1.03997321756, 2.49828343809, 100, 13:00:46.160332
15, 1, 0.35, 1.48655136529, 3.47245182718, 1.38029350545, 3.47245182718, 1.03997321756, 2.49828343809, 100, 13:01:18.812178
15, 2, 0.34, 1.48655136529, 3.23092642495, 1.38029350545, 3.23092642495, 1.03997321756, 2.49828343809, 100, 13:01:51.353014
15, 3, 0.35, 1.48655136529, 3.23092642495, 1.38029350545, 3.23092642495, 1.37996188453, 2.49828343809, 100, 13:02:25.227277
15, 4, 0.4, 1.48655136529, 2.93172925278, 1.38029350545, 2.93172925278, 1.03997321756, 2.49828343809, 100, 13:03:01.378838
16, 0, 0.4, 1.48655136529, 3.23092642495, 1.38029350545, 3.23092642495, 1.03997321756, 2.11818496404, 100, 13:03:34.864420
16, 1, 0.44, 1.48655136529, 3.23092642495, 1.00707608711, 3.23092642495, 1.03997321756, 2.49828343809, 100, 13:04:08.072192
16, 2, 0.41, 1.97079539642, 3.23092642495, 1.38029350545, 3.23092642495, 1.03997321756, 2.49828343809, 100, 13:04:46.149125
16, 3, 0.44, 1.48655136529, 3.23092642495, 1.38029350545, 3.23092642495, 0.924691781132, 2.49828343809, 100, 13:05:19.783303
16, 4, 0.33, 1.48655136529, 3.23092642495, 1.38029350545, 3.23092642495, 1.03997321756, 2.49828343809, 100, 13:05:53.772633
17, 0, 0.34, 1.48655136529, 3.23092642495, 1.00707608711, 3.23092642495, 1.03997321756, 2.49828343809, 100, 13:06:27.181301
17, 1, 0.42, 1.48655136529, 3.47021601886, 1.00707608711, 3.47021601886, 1.03997321756, 2.49828343809, 100, 13:07:00.706550
17, 2, 0.4, 1.48655136529, 3.23092642495, 1.00707608711, 3.23092642495, 1.03997321756, 2.49828343809, 100, 13:07:35.138563
17, 3, 0.44, 1.48655136529, 3.23092642495, 1.00707608711, 3.23092642495, 1.03997321756, 2.49828343809, 100, 13:08:06.735737
17, 4, 0.34, 1.48655136529, 3.23092642495, 1.00707608711, 3.23092642495, 1.03997321756, 2.49828343809, 100, 13:08:39.539503
18, 0, 0.4, 1.48655136529, 3.23092642495, 1.00707608711, 3.23092642495, 1.03997321756, 2.49828343809, 100, 13:09:12.133834
18, 1, 0.32, 1.48655136529, 3.23092642495, 1.00707608711, 3.23092642495, 1.03997321756, 2.49828343809, 100, 13:09:44.890449
18, 2, 0.37, 1.48655136529, 3.23092642495, 1.47639657416, 3.23092642495, 1.03997321756, 2.49828343809, 100, 13:10:18.393252
18, 3, 0.4, 1.48655136529, 2.82708116836, 1.00707608711, 2.82708116836, 1.03997321756, 2.49828343809, 100, 13:10:53.973582
18, 4, 0.4, 1.48655136529, 3.23092642495, 1.00707608711, 3.23092642495, 1.06096041991, 2.49828343809, 100, 13:11:26.774719
19, 0, 0.33, 1.48655136529, 3.23092642495, 1.00707608711, 3.23092642495, 1.03997321756, 2.49828343809, 100, 13:12:01.702136
19, 1, 0.34, 1.93355693575, 3.23092642495, 1.00707608711, 3.23092642495, 1.03997321756, 2.49828343809, 100, 13:12:37.389948
19, 2, 0.42, 1.69807517876, 3.23092642495, 1.00707608711, 3.23092642495, 1.03997321756, 2.49828343809, 100, 13:13:16.061679
19, 3, 0.3, 1.48655136529, 3.23092642495, 1.00707608711, 3.23092642495, 1.03997321756, 2.51913628884, 100, 13:13:47.917586
19, 4, 0.4, 1.48655136529, 3.23092642495, 1.00707608711, 3.23092642495, 1.03997321756, 2.44339418297, 100, 13:14:21.219691
20, 0, 0.33, 1.69807517876, 3.23092642495, 1.00707608711, 3.23092642495, 1.03997321756, 2.0258132526, 100, 13:14:59.825355
20, 1, 0.34, 1.69807517876, 3.23092642495, 1.00707608711, 3.23092642495, 1.03997321756, 2.49828343809, 100, 13:15:36.677662
20, 2, 0.32, 1.69807517876, 3.23092642495, 1.00707608711, 3.23092642495, 1.03997321756, 2.49828343809, 100, 13:16:12.097639
20, 3, 0.37, 1.69807517876, 3.23092642495, 1.00707608711, 3.23092642495, 1.03997321756, 2.49828343809, 100, 13:16:48.400914
20, 4, 0.32, 1.69807517876, 3.23092642495, 1.00707608711, 3.23092642495, 1.03997321756, 2.49828343809, 100, 13:17:25.601986
