%roundNum, %playerNum, %fitness, %myMovesWeight, %theirMovesWeight, %myPiecesWeight, %theirMovesWeight, %myMovableWeight, %theirMovableWeight , %gamesPerRound, %timeIndividualFinished
0, 0, 0.4, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 100, 12:19:30.135612
0, 1, 0.37, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 100, 12:20:01.338034
0, 2, 0.4, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 100, 12:20:32.105858
0, 3, 0.34, 1.0, 3.0, 1.34341887619, 3.0, 1.0, 3.0, 100, 12:21:03.269460
0, 4, 0.38, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 100, 12:21:33.977126
1, 0, 0.33, 1.0, 3.0, 1.0, 3.0, 1.0, 3.2121536789, 100, 12:22:05.038561
1, 1, 0.37, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 100, 12:22:35.620757
1, 2, 0.37, 1.0, 3.0, 0.865325404795, 3.0, 1.0, 3.0, 100, 12:23:07.763953
1, 3, 0.27, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 100, 12:23:40.466373
1, 4, 0.38, 0.900921365608, 3.0, 1.0, 3.0, 1.2860998702, 3.0, 100, 12:24:12.244453
2, 0, 0.42, 1.10108450079, 3.0, 1.30566492873, 3.0, 1.2860998702, 2.80036141073, 100, 12:24:44.357366
2, 1, 0.37, 0.900921365608, 3.0, 1.0, 3.0, 1.2860998702, 3.0, 100, 12:25:15.493047
2, 2, 0.42, 0.900921365608, 3.0, 1.0, 3.0, 1.45719894053, 3.0, 100, 12:25:46.216601
2, 3, 0.42, 0.900921365608, 3.0, 1.33370155923, 3.0, 1.25261906098, 3.0, 100, 12:26:19.390592
2, 4, 0.37, 0.900921365608, 3.0, 1.0, 3.0, 1.2860998702, 3.0, 100, 12:26:51.312251
3, 0, 0.36, 1.10108450079, 3.0, 1.30566492873, 3.0, 1.16458694246, 2.80036141073, 100, 12:27:24.551590
3, 1, 0.38, 1.10108450079, 3.0, 1.30566492873, 3.0, 1.2860998702, 3.21834547792, 100, 12:27:57.596830
3, 2, 0.39, 1.10108450079, 3.0, 1.5227786623, 3.0, 1.2860998702, 2.80036141073, 100, 12:28:30.721581
3, 3, 0.29, 1.13422236868, 3.0, 1.30566492873, 3.0, 1.2860998702, 2.80036141073, 100, 12:29:05.441495
3, 4, 0.41, 1.10108450079, 3.0, 1.30566492873, 3.0, 1.54930542344, 2.50251610639, 100, 12:29:38.632566
4, 0, 0.34, 1.10108450079, 3.0, 1.30566492873, 3.0, 1.54930542344, 2.50251610639, 100, 12:30:10.344438
4, 1, 0.34, 1.10108450079, 3.0, 1.30566492873, 3.0, 1.54930542344, 2.50251610639, 100, 12:30:43.479732
4, 2, 0.5, 1.10108450079, 3.0, 0.947047508387, 3.0, 2.00699773157, 2.50251610639, 100, 12:31:16.121384
4, 3, 0.3, 1.10108450079, 2.57701924659, 1.30566492873, 2.57701924659, 1.54930542344, 2.35632340794, 100, 12:31:50.187593
4, 4, 0.44, 1.10108450079, 2.61879922247, 1.53952785141, 2.61879922247, 1.54930542344, 2.50251610639, 100, 12:32:22.353217
5, 0, 0.37, 0.682566876682, 3.0, 0.947047508387, 3.0, 2.00699773157, 2.50251610639, 100, 12:32:53.485611
5, 1, 0.35, 1.10108450079, 3.0, 1.02461115683, 3.0, 1.78384951567, 2.50251610639, 100, 12:33:26.170498
5, 2, 0.4, 1.10108450079, 3.0, 0.947047508387, 3.0, 2.00699773157, 2.50251610639, 100, 12:33:59.938201
5, 3, 0.44, 1.05597353585, 3.0, 0.947047508387, 3.0, 2.00699773157, 2.50251610639, 100, 12:34:33.189425
5, 4, 0.36, 1.10108450079, 3.0, 0.947047508387, 3.0, 2.00699773157, 2.50251610639, 100, 12:35:06.363297
6, 0, 0.37, 1.05597353585, 3.0, 0.559251126072, 3.0, 2.00699773157, 2.50251610639, 100, 12:35:39.235688
6, 1, 0.37, 1.05597353585, 3.0, 0.805807790525, 3.0, 2.00699773157, 2.50251610639, 100, 12:36:12.323749
6, 2, 0.35, 1.05597353585, 3.0, 0.947047508387, 3.0, 2.00699773157, 2.44940373643, 100, 12:36:45.486837
