%roundNum, %playerNum, %fitness, %myMovesWeight, %theirMovesWeight, %myPiecesWeight, %theirMovesWeight, %myMovableWeight, %theirMovableWeight , %gamesPerRound, %timeIndividualFinished
0, 0, 0.31, 0.770902128707, 3.0, 1.0, 3.0, 1.0, 3.0, 100, 11:38:25.674682
0, 1, 0.37, 1.0, 3.43315515182, 1.0, 3.43315515182, 1.0, 3.0, 100, 11:43:07.153471
0, 2, 0.35, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 100, 11:47:50.737292
0, 3, 0.3, 1.0, 3.0, 1.0, 3.0, 1.23819286096, 3.0, 100, 11:52:27.627794
0, 4, 0.27, 0.985561224271, 3.0, 1.0, 3.0, 1.0, 3.0, 100, 11:56:58.729020
0, 5, 0.3, 1.0, 3.0, 1.0, 3.0, 0.600821185643, 3.0, 100, 12:01:19.462583
0, 6, 0.29, 1.0, 3.14400616598, 1.0, 3.14400616598, 1.0, 3.0, 100, 12:05:53.875163
0, 7, 0.36, 1.0, 3.0, 0.989760335836, 3.0, 1.0, 3.0, 100, 12:10:26.474790
0, 8, 0.28, 1.45187995098, 3.0, 1.0, 3.0, 1.0, 3.0, 100, 12:15:23.079619
0, 9, 0.31, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 100, 12:19:52.471844
