%roundNum, %playerNum, %fitness, %myMovesWeight, %theirMovesWeight, %myPiecesWeight, %theirMovesWeight, %myMovableWeight, %theirMovableWeight , %gamesPerRound, %timeIndividualFinished
0, 0, 0.0, 1.0, 3.0, 1.0, 3.0, 1.0, 3.31032768484, 1, 21:42:42.319924
0, 1, 0.0, 0.996409089174, 3.0, 1.0, 3.0, 0.95467477035, 3.0, 1, 21:42:42.824514
0, 2, 0.0, 1.16809196809, 3.0, 1.0, 3.0, 1.0, 3.0, 1, 21:42:43.576138
0, 3, 0.0, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 1, 21:42:44.353491
0, 4, 0.0, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 1, 21:42:44.944734
1, 0, 0.0, 1.0, 3.0, 1.0, 3.0, 0.958356923952, 3.31032768484, 1, 21:42:45.476513
1, 1, 0.0, 1.0, 3.0, 1.0, 3.0, 1.0, 3.31032768484, 1, 21:42:46.615285
1, 2, 0.0, 1.0, 3.38601164039, 1.0, 3.38601164039, 1.0, 3.31032768484, 1, 21:42:47.203847
1, 3, 1.0, 1.0, 3.0, 1.0, 3.0, 1.0, 3.3591577803, 1, 21:42:47.733450
1, 4, 1.0, 1.0, 2.78934138341, 0.624523273576, 2.78934138341, 1.0, 3.31032768484, 1, 21:42:48.544265
2, 0, 0.0, 1.0, 3.0, 1.0, 3.0, 1.0, 3.3591577803, 1, 21:42:49.078803
2, 1, 0.0, 1.0, 3.38304492661, 1.0, 3.38304492661, 1.05237440836, 3.3591577803, 1, 21:42:49.436791
2, 2, 0.0, 1.0, 3.0, 1.0, 3.0, 1.0, 3.3591577803, 1, 21:42:49.720182
2, 3, 1.0, 0.754636948853, 3.0, 1.0, 3.0, 1.0, 3.3591577803, 1, 21:42:50.350040
2, 4, 0.0, 1.0, 3.0, 1.0, 3.0, 1.0, 3.3591577803, 1, 21:42:50.931062
3, 0, 1.0, 0.754636948853, 3.0, 1.20458855365, 3.0, 1.0, 3.3591577803, 1, 21:42:51.671404
3, 1, 1.0, 0.754636948853, 3.0, 1.0, 3.0, 1.0, 3.3591577803, 1, 21:42:51.953864
3, 2, 0.0, 0.754636948853, 2.69386664568, 1.0, 2.69386664568, 1.0, 3.3591577803, 1, 21:42:52.446383
3, 3, 0.0, 0.754636948853, 2.56873563573, 1.0, 2.56873563573, 1.0, 3.3591577803, 1, 21:42:52.951517
3, 4, 1.0, 0.339848843116, 3.0, 1.0, 3.0, 1.0, 3.34368759979, 1, 21:42:53.533198
4, 0, 1.0, 0.543551716129, 3.0, 1.20458855365, 3.0, 1.0, 3.3591577803, 1, 21:42:54.125271
4, 1, 0.0, 0.754636948853, 3.0, 1.20458855365, 3.0, 1.0, 3.3591577803, 1, 21:42:54.583492
4, 2, 1.0, 0.754636948853, 3.0, 1.20458855365, 3.0, 1.0, 3.3591577803, 1, 21:42:55.429582
4, 3, 1.0, 0.754636948853, 3.0, 1.20458855365, 3.0, 1.0, 3.3591577803, 1, 21:42:55.887312
4, 4, 0.0, 0.754636948853, 3.0, 0.938918214542, 3.0, 1.0, 3.3591577803, 1, 21:42:56.275257
5, 0, 0.0, 0.845280521542, 3.0, 0.813471547127, 3.0, 1.0, 3.3591577803, 1, 21:42:56.732598
5, 1, 0.0, 0.567053830969, 3.0, 1.21122772881, 3.0, 1.0, 2.9105297782, 1, 21:42:57.080506
5, 2, 1.0, 0.382167612544, 3.0, 1.20458855365, 3.0, 1.0, 3.3591577803, 1, 21:42:57.635012
5, 3, 1.0, 0.543551716129, 3.4959987891, 1.20458855365, 3.4959987891, 1.0, 3.11297774315, 1, 21:42:58.045408
5, 4, 0.0, 0.543551716129, 3.0, 1.20458855365, 3.0, 1.0, 3.3591577803, 1, 21:42:58.652035
6, 0, 1.0, 0.382167612544, 3.0, 1.20458855365, 3.0, 1.0, 3.3591577803, 1, 21:42:59.091892
6, 1, 0.0, -0.0858760998453, 2.79842529847, 1.20458855365, 2.79842529847, 1.0, 3.3591577803, 1, 21:42:59.517103
6, 2, 1.0, 0.382167612544, 2.87684305909, 1.20458855365, 2.87684305909, 1.0, 3.3591577803, 1, 21:43:00.050767
6, 3, 1.0, 0.382167612544, 3.0, 1.55764549086, 3.0, 1.17424432001, 3.3591577803, 1, 21:43:00.543386
6, 4, 0.0, 0.382167612544, 3.0, 1.20458855365, 3.0, 1.0, 3.3591577803, 1, 21:43:01.017094
7, 0, 0.0, 0.382167612544, 3.0, 1.20458855365, 3.0, 0.74637963367, 3.72050174003, 1, 21:43:01.531246
7, 1, 1.0, 0.382167612544, 3.0, 1.20458855365, 3.0, 1.0, 3.3591577803, 1, 21:43:01.924157
7, 2, 1.0, 0.382167612544, 3.0, 1.20458855365, 3.0, 1.0, 3.3591577803, 1, 21:43:02.501601
7, 3, 1.0, 0.382167612544, 3.0, 1.20458855365, 3.0, 1.0, 3.3591577803, 1, 21:43:03.337521
7, 4, 1.0, 0.382167612544, 3.0, 1.20458855365, 3.0, 1.0, 3.3591577803, 1, 21:43:03.786302
8, 0, 0.0, 0.382167612544, 3.0, 1.20458855365, 3.0, 1.0, 3.3591577803, 1, 21:43:04.155753
8, 1, 1.0, 0.382167612544, 3.0, 1.20458855365, 3.0, 1.0, 3.3591577803, 1, 21:43:04.638431
8, 2, 1.0, 0.382167612544, 3.0, 1.20458855365, 3.0, 1.0, 3.3591577803, 1, 21:43:05.132301
8, 3, 1.0, 0.382167612544, 3.0, 1.20458855365, 3.0, 1.0, 3.3591577803, 1, 21:43:05.623912
8, 4, 0.0, 0.382167612544, 3.0, 1.20458855365, 3.0, 1.0, 3.3591577803, 1, 21:43:06.058758
9, 0, 1.0, 0.435080159885, 3.0, 1.20458855365, 3.0, 1.0, 3.3591577803, 1, 21:43:06.512107
9, 1, 1.0, 0.382167612544, 3.0, 1.0308652885, 3.0, 1.0, 3.3591577803, 1, 21:43:07.072455
9, 2, 0.0, 0.382167612544, 3.0, 1.20458855365, 3.0, 1.0, 3.69135185444, 1, 21:43:07.659133
9, 3, 0.0, 0.382167612544, 2.99317798366, 1.20458855365, 2.99317798366, 1.0, 3.3591577803, 1, 21:43:08.148445
9, 4, 0.0, 0.382167612544, 3.0, 1.20458855365, 3.0, 1.0, 3.13572474404, 1, 21:43:08.659172
10, 0, 1.0, 0.435080159885, 3.0, 1.20458855365, 3.0, 1.0, 3.3591577803, 1, 21:43:09.261360
10, 1, 0.0, 0.435080159885, 3.0, 1.20458855365, 3.0, 1.0, 3.3591577803, 1, 21:43:09.748308
10, 2, 0.0, 0.435080159885, 3.0, 1.20458855365, 3.0, 1.0, 3.3591577803, 1, 21:43:10.290071
10, 3, 1.0, 0.435080159885, 3.38873364211, 1.20458855365, 3.38873364211, 1.0, 3.3591577803, 1, 21:43:10.824443
10, 4, 1.0, 0.435080159885, 3.0, 1.20458855365, 3.0, 1.0, 3.3591577803, 1, 21:43:11.262590
11, 0, 0.0, 0.435080159885, 2.66501458462, 1.56702393738, 2.66501458462, 1.0, 3.3591577803, 1, 21:43:11.725672
11, 1, 1.0, 0.805031658175, 3.0, 1.20458855365, 3.0, 1.02384700065, 3.3591577803, 1, 21:43:12.434348
11, 2, 0.0, 0.435080159885, 3.0, 1.20458855365, 3.0, 1.35853858858, 3.3591577803, 1, 21:43:12.910844
11, 3, 0.0, 0.435080159885, 2.92598884225, 1.20458855365, 2.92598884225, 1.0, 3.3591577803, 1, 21:43:13.480429
11, 4, 1.0, 0.435080159885, 3.0, 1.20458855365, 3.0, 1.0, 3.3591577803, 1, 21:43:13.863155
12, 0, 1.0, 0.805031658175, 3.0, 1.20458855365, 3.0, 1.02384700065, 3.3591577803, 1, 21:43:14.348335
12, 1, 0.0, 0.805031658175, 3.0, 1.20458855365, 3.0, 1.39584371262, 3.3591577803, 1, 21:43:14.845083
12, 2, 0.0, 0.805031658175, 3.0, 1.20458855365, 3.0, 1.02384700065, 3.3591577803, 1, 21:43:15.381429
12, 3, 0.0, 0.674446612874, 3.0, 1.20458855365, 3.0, 1.02384700065, 3.3591577803, 1, 21:43:15.935028
12, 4, 0.0, 0.805031658175, 3.0, 1.20458855365, 3.0, 1.02384700065, 2.9894566806, 1, 21:43:16.767257
13, 0, 0.0, 0.734233371574, 3.42107134869, 1.20458855365, 3.42107134869, 1.34332746437, 3.3591577803, 1, 21:43:17.352711
13, 1, 0.0, 0.805031658175, 2.57414883177, 1.20458855365, 2.57414883177, 1.02384700065, 3.3591577803, 1, 21:43:18.172799
13, 2, 1.0, 0.805031658175, 3.0, 1.20458855365, 3.0, 1.02384700065, 3.3591577803, 1, 21:43:18.881899
13, 3, 0.0, 0.641634772839, 2.76156554124, 1.20458855365, 2.76156554124, 1.02384700065, 3.3591577803, 1, 21:43:19.262839
13, 4, 0.0, 0.805031658175, 3.19080103992, 1.20458855365, 3.19080103992, 1.02384700065, 3.3591577803, 1, 21:43:19.875539
14, 0, 1.0, 0.805031658175, 3.0, 1.20458855365, 3.0, 1.02384700065, 3.3591577803, 1, 21:43:20.798948
14, 1, 0.0, 0.805031658175, 3.0, 1.20458855365, 3.0, 1.02384700065, 3.14004463777, 1, 21:43:21.357355
14, 2, 0.0, 0.805031658175, 2.88531092283, 1.20458855365, 2.88531092283, 1.02384700065, 3.3591577803, 1, 21:43:21.939297
14, 3, 0.0, 0.805031658175, 3.0, 1.20458855365, 3.0, 1.02384700065, 3.3591577803, 1, 21:43:22.515778
14, 4, 1.0, 0.805031658175, 3.0, 1.20458855365, 3.0, 1.02384700065, 3.3591577803, 1, 21:43:22.862210
15, 0, 0.0, 0.805031658175, 3.0, 1.20458855365, 3.0, 1.02384700065, 3.3591577803, 1, 21:43:23.399831
15, 1, 0.0, 0.805031658175, 3.0, 1.13422049783, 3.0, 1.02384700065, 3.3591577803, 1, 21:43:23.913645
15, 2, 0.0, 0.805031658175, 3.0, 1.20458855365, 3.0, 1.02384700065, 3.3591577803, 1, 21:43:24.311612
15, 3, 0.0, 0.805031658175, 3.0, 1.20458855365, 3.0, 0.867131836269, 3.3591577803, 1, 21:43:24.914838
15, 4, 0.0, 0.805031658175, 3.0, 1.20458855365, 3.0, 1.02384700065, 3.3591577803, 1, 21:43:25.373284
16, 0, 0.0, 0.805031658175, 3.0, 1.20458855365, 3.0, 1.02384700065, 3.3591577803, 1, 21:43:25.670486
16, 1, 0.0, 0.805031658175, 3.0, 1.20458855365, 3.0, 1.02384700065, 3.3591577803, 1, 21:43:26.299210
16, 2, 1.0, 0.970540784532, 2.84963416173, 1.20458855365, 2.84963416173, 1.02384700065, 3.3591577803, 1, 21:43:26.605922
16, 3, 0.0, 0.805031658175, 3.0, 1.20458855365, 3.0, 1.02384700065, 3.20568674401, 1, 21:43:27.422347
16, 4, 0.0, 0.805031658175, 3.0, 1.20458855365, 3.0, 1.02384700065, 3.3591577803, 1, 21:43:27.854169
17, 0, 0.0, 0.783849925351, 2.84963416173, 1.20458855365, 2.84963416173, 1.02384700065, 3.3591577803, 1, 21:43:28.824697
17, 1, 1.0, 0.970540784532, 2.84963416173, 1.00394356028, 2.84963416173, 1.02384700065, 3.13812352317, 1, 21:43:29.240948
17, 2, 0.0, 0.970540784532, 2.84963416173, 1.20458855365, 2.84963416173, 1.02384700065, 3.3591577803, 1, 21:43:30.027638
17, 3, 0.0, 0.970540784532, 2.84963416173, 1.20458855365, 2.84963416173, 1.02384700065, 3.3591577803, 1, 21:43:30.472941
17, 4, 0.0, 0.660978423121, 2.84963416173, 1.16773975712, 2.84963416173, 1.02384700065, 3.3591577803, 1, 21:43:31.378733
18, 0, 0.0, 0.970540784532, 2.84963416173, 1.00394356028, 2.84963416173, 1.02384700065, 3.13812352317, 1, 21:43:32.014032
18, 1, 0.0, 0.646790772443, 2.84963416173, 1.00394356028, 2.84963416173, 1.02384700065, 3.13812352317, 1, 21:43:32.520311
18, 2, 1.0, 1.0824125963, 2.84963416173, 1.00394356028, 2.84963416173, 1.02384700065, 3.13812352317, 1, 21:43:33.128834
18, 3, 1.0, 0.970540784532, 2.84963416173, 1.00394356028, 2.84963416173, 1.02384700065, 3.13812352317, 1, 21:43:34.181925
18, 4, 0.0, 0.970540784532, 2.84963416173, 1.00394356028, 2.84963416173, 1.02384700065, 3.13812352317, 1, 21:43:35.145419
19, 0, 0.0, 1.0824125963, 2.84963416173, 1.00394356028, 2.84963416173, 1.20837739712, 3.13812352317, 1, 21:43:35.641173
19, 1, 0.0, 1.0824125963, 2.79181703288, 1.00394356028, 2.79181703288, 1.02384700065, 3.02969034252, 1, 21:43:36.199974
19, 2, 1.0, 1.0824125963, 2.84963416173, 1.00394356028, 2.84963416173, 0.549724049234, 3.13812352317, 1, 21:43:36.602832
19, 3, 1.0, 1.0824125963, 2.84963416173, 1.00394356028, 2.84963416173, 1.02384700065, 3.24720931437, 1, 21:43:37.183445
19, 4, 1.0, 1.0824125963, 2.84963416173, 1.00394356028, 2.84963416173, 1.02384700065, 3.13812352317, 1, 21:43:37.599561
20, 0, 1.0, 1.0824125963, 2.84963416173, 1.00394356028, 2.84963416173, 0.549724049234, 3.13812352317, 1, 21:43:37.984773
20, 1, 0.0, 1.0824125963, 2.84963416173, 1.00394356028, 2.84963416173, 0.151489833281, 3.47413973998, 1, 21:43:38.768077
20, 2, 0.0, 1.0824125963, 2.84963416173, 1.00394356028, 2.84963416173, 0.549724049234, 3.13812352317, 1, 21:43:39.137888
20, 3, 1.0, 1.0824125963, 2.84963416173, 1.00394356028, 2.84963416173, 0.549724049234, 3.13812352317, 1, 21:43:39.641953
20, 4, 1.0, 1.06262281072, 2.84963416173, 1.00394356028, 2.84963416173, 0.549724049234, 3.13812352317, 1, 21:43:40.433262
