%roundNum, %playerNum, %fitness, 1.12989294279, 1.09996300783, 1.14765458688, 1.09996300783, 1.06202786382, 1.1758388153 , %gamesPerRound, %timeIndividualFinished
0, 0, 0.15, 1.12989294279, 1.09996300783, 1.14765458688, 1.09996300783, 1.06202786382, 1.1758388153, 20, 20:29:03.943811
0, 1, 0.5, 0.952803301955, 0.931655153581, 0.831936612718, 0.931655153581, 1.17493446809, 0.896766202393, 20, 20:29:11.607117
0, 2, 0.35, 1.1338762184, 1.11734150846, 0.993563051683, 1.11734150846, 1.03448350165, 1.14904139309, 20, 20:29:18.778785
0, 3, 0.15, 1.08755778588, 0.924108024768, 1.06175619815, 0.924108024768, 0.819236063197, 1.09696701173, 20, 20:29:26.193840
0, 4, 0.15, 0.950892021765, 0.948910412329, 1.10501701042, 0.948910412329, 1.05695241587, 1.12500942988, 20, 20:29:33.517342
1, 0, 0.3, 0.950206344007, 1.01152501526, 0.968205544654, 1.01152501526, 1.33083771568, 0.740313493169, 20, 20:29:42.286582
1, 1, 0.4, 0.943813981812, 0.809001687775, 0.975268878717, 0.809001687775, 1.33694761896, 0.970410436822, 20, 20:29:49.991156
1, 2, 0.35, 1.0891822018, 1.10911227794, 0.805150110336, 1.10911227794, 1.21658751157, 1.05087955312, 20, 20:29:58.065511
1, 3, 0.25, 0.867879826698, 0.733359617223, 0.944811501287, 0.733359617223, 1.03721104804, 0.965519024661, 20, 20:30:05.293569
1, 4, 0.5, 0.915529263909, 0.992009857533, 0.884068200127, 0.992009857533, 1.15633211411, 0.789036695847, 20, 20:30:13.490371
2, 0, 0.4, 1.06630998019, 1.12692057838, 0.699541267911, 1.12692057838, 0.978141921072, 0.601924681771, 20, 20:30:21.533323
2, 1, 0.3, 0.905172632014, 1.07719686301, 0.83128738707, 1.07719686301, 1.1248749457, 0.808797530803, 20, 20:30:29.651628
2, 2, 0.15, 0.921198427485, 0.828811754488, 0.925119110359, 0.828811754488, 1.10004988648, 0.91861695812, 20, 20:30:37.364177
2, 3, 0.35, 0.991750233626, 1.06415552009, 0.772805990279, 1.06415552009, 1.19646331025, 0.741139768986, 20, 20:30:45.740415
2, 4, 0.05, 0.773055327455, 1.04483584153, 0.712492882702, 1.04483584153, 1.35358015228, 0.909921821849, 20, 20:30:53.716666
3, 0, 0.65, 1.23801422482, 1.26153462807, 0.617470914945, 1.26153462807, 0.85437785473, 0.735949611078, 20, 20:31:00.999366
3, 1, 0.15, 0.887323226061, 1.09648568546, 0.585492811507, 1.09648568546, 0.860158850735, 0.799911470895, 20, 20:31:08.297153
3, 2, 0.45, 1.22382817872, 1.22432469616, 0.881926086245, 1.22432469616, 1.15222330866, 0.576084842252, 20, 20:31:16.709401
3, 3, 0.35, 1.17672901987, 1.06229402595, 0.853753429857, 1.06229402595, 1.0781190336, 0.486285869926, 20, 20:31:25.240469
3, 4, 0.25, 1.18025578233, 1.0317681413, 0.634006146065, 1.0317681413, 1.05117535493, 0.705554662531, 20, 20:31:33.629781
4, 0, 0.4, 1.25690653609, 1.36810958652, 0.582305475039, 1.36810958652, 0.989651768577, 0.837333065582, 20, 20:31:41.765409
4, 1, 0.2, 1.11121107284, 1.45011375954, 0.710241017136, 1.45011375954, 0.778301230364, 0.694083265772, 20, 20:31:49.028878
