%roundNum, %playerNum, %fitness, %myMovesWeight, %theirMovesWeight, %myPiecesWeight, %theirPiecesWeight, %gamesPerRound
0, 0, 0.4, 1.04966916368, 1.12272853467, 0.864056071963, 1.12272853467, 20
0, 1, 0.55, 1.1624611657, 1.13961111973, 1.11675688024, 1.13961111973, 20
0, 2, 0.5, 1.11038845753, 0.882944508678, 0.854475789922, 0.882944508678, 20
0, 3, 0.65, 0.835036077825, 1.14550195509, 1.01328744218, 1.14550195509, 20
0, 4, 0.6, 0.815981389381, 1.05057969986, 1.05025508553, 1.05057969986, 20
1, 0, 0.5, 0.854802150074, 1.09536255715, 1.01636813043, 1.09536255715, 20
1, 1, 0.4, 0.957557957484, 1.06895924999, 1.01527808487, 1.06895924999, 20
1, 2, 0.7, 0.953391041599, 0.979437680344, 1.15551348018, 0.979437680344, 20
1, 3, 0.6, 1.00336722806, 1.22632780325, 1.01029153981, 1.22632780325, 20
1, 4, 0.6, 0.837563614149, 1.00692798448, 1.12448424412, 1.00692798448, 20
2, 0, 0.7, 0.812349299518, 0.803458155348, 1.10017667838, 0.803458155348, 20
2, 1, 0.55, 1.07272539678, 0.788188585105, 0.988571113893, 0.788188585105, 20
2, 2, 0.75, 1.10363636941, 1.03075718803, 1.12107109607, 1.03075718803, 20
2, 3, 0.55, 1.06715130463, 1.09835154537, 1.23773149776, 1.09835154537, 20
2, 4, 0.7, 0.897735451711, 1.07029488086, 1.18752612172, 1.07029488086, 20
3, 0, 0.6, 1.25759259423, 0.83221751259, 1.01847718215, 0.83221751259, 20
3, 1, 0.5, 1.01882118211, 1.14956619953, 1.30254322482, 1.14956619953, 20
3, 2, 0.6, 1.27921636061, 0.852313599423, 1.27020118672, 0.852313599423, 20
3, 3, 0.45, 1.27481414603, 0.992926774647, 1.08993565337, 0.992926774647, 20
3, 4, 0.45, 1.18974691451, 1.00893684137, 0.97857710926, 1.00893684137, 20
4, 0, 0.55, 1.20465655444, 0.846235245769, 1.04811682929, 0.846235245769, 20
4, 1, 0.45, 1.13267362836, 1.01086863993, 0.90050610404, 1.01086863993, 20
4, 2, 0.4, 1.43203899777, 0.75812089636, 1.07125262634, 0.75812089636, 20
4, 3, 0.35, 1.13157971678, 0.784333292692, 0.870969443822, 0.784333292692, 20
4, 4, 0.45, 1.07908144328, 0.97121542819, 0.842206187322, 0.97121542819, 20
5, 0, 0.5, 1.23072674051, 0.760973543893, 1.04791401366, 0.760973543893, 20
5, 1, 0.55, 1.31426185487, 0.987051716222, 0.980220802749, 0.987051716222, 20
5, 2, 0.7, 1.23435556411, 0.850921903102, 1.1587723015, 0.850921903102, 20
5, 3, 0.55, 1.04462641426, 0.710326769957, 0.852101116268, 0.710326769957, 20
5, 4, 0.7, 1.3964391505, 0.822761815141, 1.17819554806, 0.822761815141, 20
6, 0, 0.35, 1.36059694493, 1.02544340531, 1.17190522222, 1.02544340531, 20
6, 1, 0.85, 1.14698320549, 0.976712499922, 1.01745086818, 0.976712499922, 20
6, 2, 0.55, 1.27850945881, 0.956295652965, 1.34537828196, 0.956295652965, 20
6, 3, 0.65, 1.27550791199, 0.781388046352, 1.02808414168, 0.781388046352, 20
6, 4, 0.6, 1.3054546717, 0.835298152459, 1.03300117179, 0.835298152459, 20
7, 0, 0.55, 0.989729662096, 0.948768167988, 1.02199605204, 0.948768167988, 20
7, 1, 0.65, 1.26425029719, 1.16573809244, 1.21034281588, 1.16573809244, 20
7, 2, 0.6, 1.13482231839, 1.04016487457, 1.03389732652, 1.04016487457, 20
7, 3, 0.45, 1.07672744586, 0.847590894092, 0.855183797519, 0.847590894092, 20
7, 4, 0.45, 1.01105710941, 1.06610122091, 0.949852929621, 1.06610122091, 20
8, 0, 0.7, 1.24827755542, 1.07618001201, 1.05001172982, 1.07618001201, 20
8, 1, 0.5, 1.40935403735, 1.29631186687, 1.30111198497, 1.29631186687, 20
8, 2, 0.75, 1.13186303127, 1.24015658085, 1.03856603978, 1.24015658085, 20
8, 3, 0.65, 1.12259300956, 1.05023349834, 1.15335707244, 1.05023349834, 20
8, 4, 0.6, 1.18040508739, 1.35147353964, 1.38452686255, 1.35147353964, 20
9, 0, 0.5, 1.09347713376, 1.17150751628, 1.1165199269, 1.17150751628, 20
9, 1, 0.35, 1.02318260892, 1.26284905677, 1.1231807674, 1.26284905677, 20
9, 2, 0.65, 1.1545433218, 1.15078353314, 1.03330682902, 1.15078353314, 20
9, 3, 0.5, 1.12053429253, 1.36487374506, 1.19666487921, 1.36487374506, 20
