%roundNum, %playerNum, %fitness, %myMovesWeight, %theirMovesWeight, %myPiecesWeight, %theirMovesWeight, %myMovableWeight, %theirMovableWeight , %gamesPerRound, %timeIndividualFinished
3, 1, 0.4, 1.0, 3.23800274439, 1.68356287579, 3.23800274439, 1.32819880521, 3.0, 50, 12:27:33.166975
3, 2, 0.42, 1.0, 3.02047605073, 1.19489219698, 3.02047605073, 1.50209310934, 3.0, 50, 12:28:00.007940
3, 3, 0.3, 1.0, 3.23800274439, 1.19489219698, 3.23800274439, 1.32819880521, 3.0, 50, 12:28:30.521464
3, 4, 0.3, 1.0, 3.23800274439, 1.19489219698, 3.23800274439, 1.32819880521, 3.16649269015, 50, 12:29:01.632823
4, 0, 0.32, 1.0, 3.02047605073, 1.19489219698, 3.02047605073, 1.69703975807, 3.0, 50, 12:29:32.363385
4, 1, 0.28, 1.0, 3.02047605073, 1.19489219698, 3.02047605073, 1.13424776206, 3.0, 50, 12:30:02.802115
4, 2, 0.26, 1.0, 3.02047605073, 1.19489219698, 3.02047605073, 1.77013032783, 3.0, 50, 12:30:33.615794
4, 3, 0.36, 1.0, 3.02047605073, 1.19489219698, 3.02047605073, 1.50209310934, 3.41311921964, 50, 12:31:01.487601
4, 4, 0.34, 1.0, 3.02047605073, 1.19489219698, 3.02047605073, 1.50209310934, 3.0, 50, 12:31:31.303371
5, 0, 0.3, 1.0, 2.65272224725, 1.19489219698, 2.65272224725, 1.50209310934, 3.41311921964, 50, 12:32:02.212911
5, 1, 0.42, 1.0, 3.02047605073, 1.19489219698, 3.02047605073, 1.50209310934, 3.41311921964, 50, 12:32:29.108116
5, 2, 0.34, 1.0, 3.02047605073, 1.19489219698, 3.02047605073, 1.50209310934, 3.41311921964, 50, 12:33:00.183626
5, 3, 0.48, 1.0, 3.02047605073, 1.19489219698, 3.02047605073, 1.50209310934, 3.41311921964, 50, 12:33:29.251159
5, 4, 0.32, 1.0, 2.93723492589, 1.19489219698, 2.93723492589, 1.50209310934, 3.41311921964, 50, 12:34:00.387136
6, 0, 0.38, 1.0, 3.02047605073, 1.19489219698, 3.02047605073, 1.97292712991, 3.90712780729, 50, 12:34:29.750225
6, 1, 0.42, 1.0, 2.62627554584, 1.19489219698, 2.62627554584, 1.50209310934, 3.70863922479, 50, 12:35:01.868139
6, 2, 0.32, 1.0, 3.02047605073, 1.19489219698, 3.02047605073, 1.50209310934, 3.41311921964, 50, 12:35:33.557056
6, 3, 0.38, 0.737815862936, 3.02047605073, 1.19489219698, 3.02047605073, 1.50209310934, 3.41311921964, 50, 12:36:04.353267
6, 4, 0.44, 1.0, 3.02047605073, 1.19489219698, 3.02047605073, 1.50209310934, 3.41311921964, 50, 12:36:33.696298
7, 0, 0.36, 1.0, 3.02047605073, 1.19489219698, 3.02047605073, 1.89009850035, 3.41311921964, 50, 12:37:02.239724
7, 1, 0.46, 1.0, 3.02047605073, 1.19489219698, 3.02047605073, 1.50209310934, 3.41311921964, 50, 12:37:34.029819
7, 2, 0.4, 1.0, 3.02047605073, 1.19489219698, 3.02047605073, 1.50209310934, 3.11630548467, 50, 12:38:04.387568
7, 3, 0.42, 0.656141507568, 3.02047605073, 0.801233900768, 3.02047605073, 1.50209310934, 3.41311921964, 50, 12:38:31.291696
7, 4, 0.44, 1.0, 3.02047605073, 1.19489219698, 3.02047605073, 1.50209310934, 3.41311921964, 50, 12:39:01.499129
8, 0, 0.34, 1.0, 3.02047605073, 1.19489219698, 3.02047605073, 1.50209310934, 3.41311921964, 50, 12:39:29.015427
8, 1, 0.36, 1.0, 2.91780471657, 1.19489219698, 2.91780471657, 1.50209310934, 3.41311921964, 50, 12:39:57.685920
8, 2, 0.36, 1.09066728494, 3.02047605073, 1.19489219698, 3.02047605073, 1.50209310934, 3.90636249175, 50, 12:40:27.787123
8, 3, 0.3, 1.0, 3.02047605073, 1.19489219698, 3.02047605073, 1.01588830761, 3.64224515386, 50, 12:40:57.911161
8, 4, 0.28, 1.0, 3.02047605073, 1.19489219698, 3.02047605073, 1.50209310934, 3.04072074277, 50, 12:41:25.801094
9, 0, 0.42, 1.0, 3.13165705921, 1.19489219698, 3.13165705921, 1.35285460043, 3.41311921964, 50, 12:41:55.750396
9, 1, 0.36, 1.0, 2.91780471657, 1.19489219698, 2.91780471657, 1.50209310934, 3.41311921964, 50, 12:42:26.290713
9, 2, 0.44, 1.0, 2.91780471657, 1.19489219698, 2.91780471657, 1.50209310934, 3.41311921964, 50, 12:42:56.287610
9, 3, 0.36, 1.0, 2.91780471657, 1.19489219698, 2.91780471657, 1.50209310934, 3.41311921964, 50, 12:43:27.319304
9, 4, 0.3, 1.0, 2.91780471657, 1.19489219698, 2.91780471657, 1.50209310934, 3.41311921964, 50, 12:43:57.122790
10, 0, 0.42, 1.0, 2.91780471657, 1.19489219698, 2.91780471657, 1.98103264318, 3.41311921964, 50, 12:44:27.904096
10, 1, 0.38, 1.0, 2.91780471657, 0.725567049635, 2.91780471657, 1.50209310934, 3.41311921964, 50, 12:44:58.624621
10, 2, 0.28, 1.0, 2.91780471657, 1.19489219698, 2.91780471657, 1.24905155083, 3.41311921964, 50, 12:45:27.927060
10, 3, 0.38, 1.37621691951, 2.91780471657, 1.19489219698, 2.91780471657, 1.50209310934, 3.41311921964, 50, 12:46:01.621533
10, 4, 0.3, 1.0, 2.97547406712, 1.19489219698, 2.97547406712, 1.50209310934, 3.41311921964, 50, 12:46:33.609454
11, 0, 0.32, 1.0, 2.91780471657, 1.19489219698, 2.91780471657, 1.98103264318, 3.41311921964, 50, 12:47:05.994090
11, 1, 0.34, 1.0, 2.91780471657, 1.19489219698, 2.91780471657, 1.98103264318, 3.41311921964, 50, 12:47:36.015811
11, 2, 0.44, 1.0, 2.5304500493, 1.19489219698, 2.5304500493, 1.77343536982, 3.41311921964, 50, 12:48:05.646974
11, 3, 0.26, 1.0, 2.91780471657, 1.19489219698, 2.91780471657, 1.98103264318, 3.18928587869, 50, 12:48:36.138819
11, 4, 0.3, 1.0, 2.91780471657, 1.19489219698, 2.91780471657, 1.98103264318, 3.41311921964, 50, 12:49:05.772131
12, 0, 0.3, 1.0, 2.5304500493, 1.19489219698, 2.5304500493, 1.77343536982, 3.41311921964, 50, 12:49:37.501565
12, 1, 0.36, 1.0, 2.5304500493, 0.840781420132, 2.5304500493, 1.77343536982, 3.41311921964, 50, 12:50:08.616186
12, 2, 0.34, 1.0, 2.5304500493, 1.19489219698, 2.5304500493, 2.19464256401, 3.41311921964, 50, 12:50:39.656287
12, 3, 0.48, 1.0, 2.5304500493, 1.19489219698, 2.5304500493, 1.77343536982, 3.41311921964, 50, 12:51:10.547267
12, 4, 0.3, 1.0, 2.5304500493, 1.29122582775, 2.5304500493, 1.77343536982, 3.41311921964, 50, 12:51:42.660452
13, 0, 0.34, 1.0, 2.5304500493, 1.19489219698, 2.5304500493, 1.77343536982, 3.41311921964, 50, 12:52:13.737723
13, 1, 0.34, 1.0, 2.5304500493, 1.19489219698, 2.5304500493, 1.77343536982, 3.41311921964, 50, 12:52:43.778115
13, 2, 0.3, 1.0, 2.5304500493, 1.19489219698, 2.5304500493, 1.77343536982, 3.41311921964, 50, 12:53:13.059120
13, 3, 0.28, 1.0, 2.5304500493, 1.19489219698, 2.5304500493, 1.77343536982, 3.41311921964, 50, 12:53:41.806771
13, 4, 0.34, 1.0, 2.5304500493, 1.19489219698, 2.5304500493, 1.77343536982, 3.41311921964, 50, 12:54:13.910563
14, 0, 0.34, 1.0, 2.5304500493, 1.19489219698, 2.5304500493, 1.77343536982, 3.41311921964, 50, 12:54:43.412077
14, 1, 0.4, 1.0, 2.5304500493, 1.19489219698, 2.5304500493, 1.77343536982, 3.41311921964, 50, 12:55:12.473615
14, 2, 0.46, 1.0, 2.5304500493, 1.02718251169, 2.5304500493, 1.40943893439, 3.41311921964, 50, 12:55:42.891893
14, 3, 0.38, 0.927197647084, 2.5304500493, 1.19489219698, 2.5304500493, 1.77343536982, 3.41311921964, 50, 12:56:13.693400
14, 4, 0.44, 1.0, 2.5304500493, 1.19489219698, 2.5304500493, 1.77343536982, 3.6811071284, 50, 12:56:43.444739
15, 0, 0.36, 1.0, 2.5304500493, 1.02718251169, 2.5304500493, 1.40943893439, 3.41311921964, 50, 12:57:14.630481
15, 1, 0.38, 1.0, 2.09854642325, 1.02718251169, 2.09854642325, 1.40943893439, 3.41311921964, 50, 12:57:45.512476
15, 2, 0.34, 1.0, 2.5304500493, 1.02718251169, 2.5304500493, 1.40943893439, 3.68145011896, 50, 12:58:15.457976
15, 3, 0.36, 1.0, 2.5304500493, 1.39674521734, 2.5304500493, 1.40943893439, 3.41311921964, 50, 12:58:47.324207
15, 4, 0.46, 1.0, 2.5304500493, 1.02718251169, 2.5304500493, 1.71951780268, 3.41311921964, 50, 12:59:16.690998
16, 0, 0.32, 1.0, 2.5304500493, 1.02718251169, 2.5304500493, 1.71951780268, 2.95591539495, 50, 12:59:47.253371
16, 1, 0.3, 0.543078835128, 2.5304500493, 1.02718251169, 2.5304500493, 1.71951780268, 3.39071973533, 50, 13:00:16.613984
16, 2, 0.4, 1.0, 2.5304500493, 0.843976084845, 2.5304500493, 1.71951780268, 3.41311921964, 50, 13:00:48.766847
16, 3, 0.24, 1.0, 2.43916237415, 1.02718251169, 2.43916237415, 1.71951780268, 3.41311921964, 50, 13:01:18.728242
16, 4, 0.4, 1.0, 2.5304500493, 1.22838845081, 2.5304500493, 1.71951780268, 3.41311921964, 50, 13:01:49.120839
17, 0, 0.3, 1.0, 2.5304500493, 0.843976084845, 2.5304500493, 1.77581019199, 3.41708051965, 50, 13:02:21.235703
17, 1, 0.42, 1.02782091661, 2.5304500493, 0.843976084845, 2.5304500493, 1.71951780268, 3.41311921964, 50, 13:02:52.235010
17, 2, 0.34, 1.0, 2.5304500493, 0.786037103226, 2.5304500493, 1.71951780268, 3.41311921964, 50, 13:03:21.472576
17, 3, 0.46, 1.0, 2.5304500493, 0.843976084845, 2.5304500493, 1.71951780268, 3.41311921964, 50, 13:03:52.154906
17, 4, 0.28, 0.995713420274, 2.5304500493, 0.843976084845, 2.5304500493, 1.34319251747, 3.41311921964, 50, 13:04:20.580457
18, 0, 0.34, 1.0, 2.36518179991, 0.843976084845, 2.36518179991, 1.71951780268, 3.41311921964, 50, 13:04:49.512036
18, 1, 0.18, 1.0, 2.5304500493, 0.843976084845, 2.5304500493, 1.71951780268, 3.41311921964, 50, 13:05:19.769620
18, 2, 0.3, 1.12100267543, 2.5304500493, 0.843976084845, 2.5304500493, 1.71951780268, 3.41311921964, 50, 13:05:49.257250
18, 3, 0.36, 1.0, 2.5304500493, 0.843976084845, 2.5304500493, 1.71951780268, 3.41311921964, 50, 13:06:18.269035
18, 4, 0.36, 1.0, 2.5304500493, 0.843976084845, 2.5304500493, 1.99819412629, 3.41311921964, 50, 13:06:49.075760
19, 0, 0.5, 1.0, 2.5304500493, 0.843976084845, 2.5304500493, 1.71951780268, 3.41311921964, 50, 13:07:20.221673
19, 1, 0.38, 1.0, 2.5304500493, 0.843976084845, 2.5304500493, 1.71951780268, 3.50936107956, 50, 13:07:50.981860
19, 2, 0.4, 1.0, 2.69595897224, 0.843976084845, 2.69595897224, 1.71951780268, 3.41311921964, 50, 13:08:20.307377
19, 3, 0.28, 1.0, 2.5304500493, 0.843976084845, 2.5304500493, 1.71951780268, 3.41311921964, 50, 13:08:51.345116
19, 4, 0.46, 1.0, 2.04462009541, 0.555846297084, 2.04462009541, 1.71951780268, 3.41311921964, 50, 13:09:22.561340
20, 0, 0.4, 1.0, 2.5304500493, 0.843976084845, 2.5304500493, 1.71951780268, 3.41311921964, 50, 13:09:56.221560
20, 1, 0.38, 0.946038587852, 2.5304500493, 0.843976084845, 2.5304500493, 1.71951780268, 3.41311921964, 50, 13:10:25.763068
20, 2, 0.28, 1.0, 2.29704623912, 0.843976084845, 2.29704623912, 1.71951780268, 3.41311921964, 50, 13:10:54.752047
20, 3, 0.34, 1.0, 2.5304500493, 0.843976084845, 2.5304500493, 1.99217421271, 3.2290741047, 50, 13:11:26.639834
20, 4, 0.38, 1.0, 2.56742880949, 0.843976084845, 2.56742880949, 1.71951780268, 3.41311921964, 50, 13:11:54.944621
21, 0, 0.5, 1.0, 2.5304500493, 0.843976084845, 2.5304500493, 1.71951780268, 3.41311921964, 50, 13:12:24.582026
21, 1, 0.4, 1.28626502826, 2.5304500493, 0.843976084845, 2.5304500493, 1.80439129874, 3.41311921964, 50, 13:12:58.018479
21, 2, 0.38, 1.0, 2.34776417951, 0.843976084845, 2.34776417951, 1.71951780268, 3.41311921964, 50, 13:13:29.562407
21, 3, 0.36, 1.0, 2.76285205597, 0.843976084845, 2.76285205597, 1.71951780268, 3.63206332735, 50, 13:13:59.914240
21, 4, 0.32, 0.758177935823, 2.5304500493, 0.843976084845, 2.5304500493, 1.71951780268, 3.17513305827, 50, 13:14:29.059392
22, 0, 0.42, 1.0, 2.5304500493, 0.843976084845, 2.5304500493, 1.71951780268, 3.41311921964, 50, 13:14:59.102469
22, 1, 0.38, 1.0, 2.5304500493, 0.843976084845, 2.5304500493, 1.28934952093, 3.41311921964, 50, 13:15:29.411450
22, 2, 0.48, 1.0, 2.5304500493, 1.24722317574, 2.5304500493, 1.71951780268, 3.41311921964, 50, 13:15:59.859148
22, 3, 0.4, 1.0, 2.5304500493, 0.843976084845, 2.5304500493, 1.71951780268, 3.41311921964, 50, 13:16:31.185881
22, 4, 0.36, 1.25623757045, 2.5304500493, 0.843976084845, 2.5304500493, 1.71951780268, 3.41311921964, 50, 13:17:01.484653
