%roundNum, %playerNum, %fitness, %myMovesWeight, %theirMovesWeight, %myPiecesWeight, %theirMovesWeight, %myMovableWeight, %theirMovableWeight, %timeIndividualFinished
0, 0, 0.46, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:09:08.052578
0, 1, 0.34, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:09:55.795423
0, 2, 0.34, 1.0, 3.0, 0.797284539209, 3.0, 1.0, 3.0, 16:10:49.740416
0, 3, 0.22, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:11:40.638525
0, 4, 0.44, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:12:28.667818
1, 0, 0.36, 1.0, 3.38499513037, 1.0, 3.38499513037, 1.0, 3.0, 16:13:16.562369
1, 1, 0.36, 0.960060262802, 3.36600940712, 1.0, 3.36600940712, 1.0, 3.0, 16:14:04.855959
1, 2, 0.28, 1.0, 3.0, 1.0, 3.0, 1.38644919541, 3.0, 16:14:52.743725
1, 3, 0.34, 0.802964367429, 3.0, 0.750959913881, 3.0, 0.883957756014, 3.21467933011, 16:15:39.398638
1, 4, 0.38, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:16:26.178470
2, 0, 0.28, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:17:10.485000
2, 1, 0.42, 1.0358294232, 3.0, 1.0, 3.0, 1.0, 3.0, 16:18:00.505376
2, 2, 0.42, 1.0, 3.48357592881, 1.0, 3.48357592881, 1.0, 3.0, 16:18:47.195640
2, 3, 0.36, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:19:36.023932
2, 4, 0.32, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:20:29.648438
3, 0, 0.38, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:21:19.784258
3, 1, 0.34, 1.04639213491, 3.0, 1.0, 3.0, 1.0, 3.0, 16:22:10.442565
3, 2, 0.42, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:22:55.275213
3, 3, 0.44, 1.0, 3.0, 1.0, 3.0, 1.2623428906, 3.0, 16:23:47.810173
3, 4, 0.42, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:24:33.167344
4, 0, 0.38, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:25:22.021191
4, 1, 0.4, 0.873480782779, 3.0, 0.972712045535, 3.0, 1.0, 3.0, 16:26:12.065878
4, 2, 0.32, 1.0, 3.15926474256, 1.0, 3.15926474256, 1.0, 3.0, 16:27:03.581838
4, 3, 0.32, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:27:56.189959
4, 4, 0.4, 1.0, 3.0, 1.0, 3.0, 1.02334372059, 3.0, 16:28:48.028732
5, 0, 0.38, 1.0, 3.0, 1.0, 3.0, 1.02334372059, 3.0, 16:29:40.132168
5, 1, 0.44, 1.0, 3.0, 1.0, 3.0, 1.02334372059, 3.0, 16:30:28.898783
5, 2, 0.32, 1.0, 3.0, 1.0, 3.0, 1.02334372059, 3.0, 16:31:17.208228
5, 3, 0.24, 1.0, 3.0, 1.0, 3.0, 1.02334372059, 3.0, 16:32:06.194753
5, 4, 0.28, 1.0, 3.0, 1.0, 3.0, 1.02334372059, 3.0, 16:32:56.746980
